Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-10.8513760836337,21.200697514813303,5.213990134349,-2.44022356449149,0.997348793527436,6.775485301721861,-0.9857386614879571,4.3326984640191695,9.328837438554801,-0.245056575086281,6.005018067375571,0.151135513789043,8.13727588740186,3.13058587923621,-4.98163100525389,-5.3090020809714105,0.7607936015508159,-5.34529152756241,0.43008826209265294,2.19491292367728,2.3505240748609997,-0.45767760896157506,1.4117036882630198,5.54107402196995,0.46785095094605794,4.71720965340852,2.67564245126934,0.47038133674870203,-1.26605063560955,-6.56831069464246,-8.42105149913377,-10.5000085646477,-13.469050538127902,-3.89999680312387,0.699998829794396,-1.02317264199922,-5.61704659870088,-1.6241540447898897,-4.270140831133499,-6.9109273165210094,-2.10017302488846,2.9477651835976704,5.5778223114442405,6.738373933242941,6.13515115548972,5.3209795654899805,6.25947776437397,6.225894268691929,2.8550640101148397,7.107976575813921,6.8746708900163,7.08689894671942,8.48195663608755,9.47028809714084,6.916187810267861,2.3993790982900696,3.7269476533326698,5.82112109989339,4.384528881038819,,
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.08921698366154,5.411889614077281,3.2867075536885397,6.16694132410072,3.6000113924408597,5.23673585732512,4.134864165588721,5.933118002391111,6.1025173067124605,6.20779696259058,5.9607279444282995,7.66914754853083,6.72295496461071,5.7457571888738705,2.32325528529218,4.72836873130117,4.158505455342589,8.46990083863976,5.37911898776446,4.08735367309492,2.2768727473298997,0.9484207864084481,1.5739560382876798,3.35068373898201,3.10710619368098,5.82407613847742,5.368932148136031,4.06417324517207,3.41409610863153,4.2819983320757204,2.00160759679279,4.044929437740779,5.38540993856773,5.814661907878129,5.2024375925092,2.05585471217387,3.43029367827623,0.569784089866261,-4.20401524369927,2.92486148314592,1.6778983076995502,2.5039804655068596,3.91827190359832,5.333022067452361,4.828761107950849,6.71686869844402,6.738194690909751,3.2834461861654103,1.13964864548062,4.49465897070922,6.94789198173555,3.91263576716115,5.13399351995672,4.49903000110972,2.95590137527523,2.08738250162794,1.35936086788746,2.5153244557175998,3.26021670173643,,
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.13269973811248,4.30034133420232,4.777486892173849,0.890068740587211,-0.866738894227723,4.94925837665457,3.3472181200167204,3.00849285673846,4.15036334066737,1.40882863572145,0.529240556536067,-0.394840774795966,1.5724101695211599,2.8229478099795497,2.32793526226367,2.2873392212703596,1.4021516274205499,3.7072356594959106,3.8965516921444703,5.255006082780111,5.10826152190214,1.923076559054,-0.9768498181605171,2.39189207051331,1.54414649556445,0.8058228914900101,1.79216082094591,2.01393278519326,1.88726115399444,2.91250296366708,1.68146848097079,-0.19797383477136102,-0.700116686114356,1.17508813160987,0.7317071635541909,3.816441912988,2.9764551313159706,0.95987913356484,-5.693836336402851,4.1798824987365695,3.9251927046341097,0.41849759421759797,0.43759130314467104,2.2095434313487203,1.4919315276077199,2.22999986782015,2.60197600462604,1.26799523225071,0.555450887945668,,
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-13.6054413259301,-19.685041825216,34.3137287827466,5.83941300668019,6.206898209971071,-4.80497094330886,9.45296256284371,10.7962385727724,8.433280282169651,8.86265710850958,-11.3317191681949,27.423969480239002,3.8131762970747993,7.49491770344707,5.04534161311486,8.3867564836012,5.25858598739291,9.21483570123117,7.47782655012782,0.790606972981195,2.99999608742769,6.4000041158006,5.40000302352202,5.599996529731469,3.6999972551929403,0.40000100255841203,-0.699997525864404,-1.0000054903297,4.40000216037417,0.8000005799816852,-1.2000005858070801,1.8000023031268302,-2.1000007578643602,-0.8999965521302041,3.79999478958757,4.09999846987672,1.09999993912393,5.10000360974934,3.2000015515371,3.80000000000086,2.9999999999996696,5.599999999999701,7.20000000000044,4.29999999999957,5.89999999999995,1.7000000000006301,3.39999999999938,2.4000000000003303,1.60000000000007,3.5999999999997803,2.9000000000002597,3.39999999999982,2.8,3.79999999999998,3.70000000000022,3.19999999999973,1.2999999999999399,1.2000000000002,0.7999999999997841,,
Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.16111414527542,3.87561672292931,10.5180926192111,11.507577471160399,4.91404229423402,5.04640371229708,0.8052641266335309,-1.6067923494771499,5.279517513337789,5.59851503979148,4.05734632683654,3.05568062434342,3.5068301633995698,1.5589385710668302,8.939147157521019,13.279689443334698,9.00304426663132,8.62876764593663,4.54768962755854,10.011329038037902,7.34855389679601,9.90717113423626,5.09440684004265,9.745762711864439,5.79150579150576,4.74452554744526,3.8327526132404603,5.4613204983888695,4.92086860507972,5.66702915073418,1.12540459483199,4.472859189398309,2.9007907935330497,3.97317218537407,4.642458770184111,4.98873056985471,5.492354740113231,5.5754974611595705,6.05343878260187,6.370003834231619,3.53525196931786,2.3902040278461403,3.19345473897896,4.0920716120453,4.47174446860463,6.843838196989241,7.08782742739524,7.15628356351688,4.673599800405429,5.147234858732941,1.76457194925801,2.22619979662137,2.18546605471226,2.91591187883586,4.37201907940117,4.34664345337812,4.18122100091018,5.3141210374639805,5.557683887915929,,
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.8386741948332,9.95343810301794,9.596498874197609,5.30851024557151,6.2531348989849995,7.2460603095078495,4.34033841707489,6.59702013758312,8.907015555270961,4.29063926798075,4.64947360429215,8.14974579127789,7.78846536076689,5.618785814414929,0.542203214009334,3.3037915048957402,2.8385743603672897,1.4630034461561399,0.0415463453412883,2.20872827746719,-0.132468611426361,1.24646170534606,1.77011566326799,1.78468758048753,2.3214357583661402,3.2533218417354397,5.5471225152586605,5.094324297669361,4.82703031232241,3.7813933782668596,2.54600054810226,0.929215548666747,-1.0314918634394101,2.38319539651248,2.75749399442464,2.6605244527234198,3.7025802853684104,4.39303735124493,4.49049131553554,5.24599468041613,3.93294884333099,2.73102223160264,2.98189483596207,3.1227952415142406,3.65203267433178,4.10272711542463,3.60468797126931,0.887145182485298,-3.76323192690089,0.163010230841422,-0.81437345515107,-2.9594413017355494,-1.43539425919327,1.3839079426702903,3.8351726603384604,3.03130132981933,2.97364119053731,2.43004714546871,1.9501268944504602,,
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.91601385808238,8.23500571846454,-2.8480214526401,-11.144352977637901,9.661612359266641,13.8593303966529,0.50367487907485,-0.36104418038227903,2.72645178301019,-7.1374797004965,-8.67248014788842,13.1428339765154,3.18996458217961,6.1275114137654505,12.4261737774646,3.1339068508759302,-3.4581391337174203,5.16214582105535,6.07321747957957,8.30130632052328,1.5147257063110102,-2.16135972205798,13.5726031368695,11.818765946649401,10.834727065876999,11.4561670000236,10.788521685372501,8.802553197825661,12.5505383459308,11.178296227164099,8.647811633374161,10.5822700482672,10.2574929610051,10.3924630202334,9.433482657844019,9.564189642956071,6.81614779681703,8.3640856990789,,
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.9801118491384,6.843469985235861,6.233679952091791,6.65209950760072,4.86150769580638,5.251837045660861,4.92114891528463,4.491308885790059,7.109475344852361,6.10867981285152,5.31671589688149,4.511374018617389,6.344580674697889,4.30091914308284,-0.9598847462230959,4.35675890276836,3.46431200428788,3.97854372235838,3.5499891566924195,1.5787452599058402,1.06901983853727,2.50539661637579,1.2408648621155902,1.51372160344316,1.62278136715794,2.33727634979969,2.56190033450119,4.74314219356484,4.34386106267613,2.92393508123074,1.0481758470443499,1.59934267687127,-0.6286663519054371,2.35834218111899,2.10669525325974,1.41299367250002,2.3362965293794398,3.58865942535427,3.42137379882455,3.92366922704063,1.9837214186329197,1.1355314821460099,0.8231607566841179,2.82975292869891,1.66321998030079,2.44932360111885,2.42473624337305,0.254945960124005,-2.8733138284963102,1.94943762312663,2.1927006326665404,0.31313475107717204,0.576326674771792,0.9561830523715571,1.1129123405747,1.0954644037204802,2.29141999417021,1.79286392711333,1.50859403033795,,
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.67711894345372,1.1029096492186998,4.8743839976478,5.533659386023491,2.14217654354569,1.5731004140522302,2.78647464167507,5.441083437661151,1.92409683469894,3.7711879996675197,3.50471750518216,4.32166761525016,6.5238484384314095,-2.4844040523140998,-1.4736495420018403,2.91026625694681,2.45775048096047,4.20426042568425,3.74901664259653,-2.03136778090925,-0.787743851356353,1.9948912157081802,4.221856408551569,2.2691050845774,4.147415076932891,3.15034053587446,5.39273836588518,5.732413645899429,2.5776026956943796,0.733755502200452,-1.1031216255778,0.40108206384721296,2.48983097485453,3.84600913053607,2.5316700366599902,2.49153317975488,3.8548299912072497,3.64485339579952,3.42822332767811,3.43747162873862,2.97436365273566,2.3243511221289,3.28637759033414,2.37395142770163,3.1797288931825296,2.78832456587739,2.43055320120308,-0.281153555903288,-4.24782176303837,1.94952146428622,1.5401474031595799,1.4789239242734,2.1394857181108997,2.60747590068877,2.3555243059579904,1.91815513204681,1.8920770071680701,1.3407206024435299,1.46265820190786,,
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.42967401166929,4.109158606181991,4.4059742005063605,2.20932750489335,1.36899886954237,-4.25829037246167,3.0753640519092,0.36886032889245296,6.006174963644769,9.72347258685929,5.21612455713634,-2.4876554002800297,2.88458419469011,6.85251683167101,-12.431629021835802,-3.53018280567582,2.27410724354498,8.4759355994241,-2.51494141829373,0.471695942558,-3.50306694673941,-6.923650409802869,-4.563737505897991,8.64756945830382,5.09161727297307,5.19916067889041,4.79489887802558,5.6281687653363095,5.0858727002999595,3.3288178832203,5.28182636929479,3.8794190724393904,4.85000056899135,3.29999980878,4.11241892868065,4.60246109029805,4.19635745801085,4.700390843588269,4.39999688631812,3.70000003991548,4.00000009859845,4.49999957793014,5.200000073974651,5.59999998938594,5.9000039161938505,6.39991250176021,4.34681916414681,9.14979897526671,4.84448699844826,7.89971188935309,14.0471236303192,9.29278940459675,7.312525007331259,2.89743883691538,2.1782067443939,3.44779299129725,8.143446548798519,6.26348073195742,6.478394805358991,,
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.740645822668131,1.84197770236842,-2.23702998571657,3.5296981499379703,1.08158946626055,2.79134682484525,1.3804028060703601,10.9151785714295,6.822298249136139,7.554634513942231,7.02399719740848,7.03764320785962,8.1039755351653,7.6346729055067,4.977300866695121,6.886564973525241,8.76132560106353,6.76706985763171,7.32430948559606,9.88007752166418,7.92715682412874,2.2464453403637497,4.1929673681999,6.975527808841241,2.4621435642255096,5.87504510359864,4.92592736496611,5.7804984881177,7.45658692516847,7.242131638564639,6.91198283591309,6.49750651682714,6.49640812045304,7.53997109551439,8.220007399034928,7.81818707670867,4.69987885390397,-13.126725492381802,0.79112608199847,4.9200677470169,3.64346644721492,4.49947539085764,4.780369121676539,5.030873945016849,5.69257130383384,5.500951785203481,6.345022226672139,6.0137036000912305,4.6288711825615305,6.22385418062366,6.16978420771008,6.030050653056151,5.5572636889100995,5.0066684257550005,4.87632230022123,5.0330691828017695,5.06978590134916,5.16970560898147,5.02471402216969,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.72274253269818,2.9311277366600197,5.99435326095099,7.45295012233009,-2.6357701098535697,-0.0553287698314762,7.8259630303303895,3.38792917600293,6.539700296279969,5.15722973608288,1.64293038388746,-0.553301312377599,3.2955211352235496,1.1853362603404098,9.149912014805679,1.66310363661293,7.2547645858358,5.71253208900177,-5.23818270278925,6.73582152799834,6.00620362381754,3.47573324031229,7.28889290124583,3.8207378559736602,5.25429922330882,4.77656417048958,3.9653556339058595,9.627782919848189,5.94734332826501,5.533454563065111,1.05683143294308,5.48239602167047,4.75077621965234,6.65892406734025,7.57449184032379,7.549522248819799,4.0498208490926,6.18441582090618,8.84575556105509,3.84099115681285,4.82396626390641,3.8039753213757996,7.8603814755325905,7.922936612865031,7.92343062149763,8.06073257303272,7.66081506504928,3.0866980595328903,7.86188883303498,8.49758470158106,5.241344742885401,5.45635895072287,6.38610640094825,7.41022760508854,7.99625344413879,8.2563058441893,7.04382085537057,6.1195868413660195,4.18072762475113,,
Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.477601087423198,8.59043296524852,7.2744560687307,9.193938554737839,17.217673204866,11.2399479206267,11.632863402495198,14.808076707225199,16.333857410256602,11.1225886890011,14.420191956938698,14.4153472736797,8.56330136081671,6.49685414720005,-2.4193321573208197,17.2336307815238,-4.06488872862579,-14.0521704857562,-10.5139839762489,-27.526473202220103,-5.17603839462841,27.2104125099137,8.562524881738941,-8.785192830453159,2.1522129956209097,-10.206238980935401,0.648517189276234,-5.39621113736005,6.020874307895349,13.8337800132853,12.383382223371198,2.83472772495841,1.03999788399275,-1.5115877495644998,2.28266107320923,5.17328348623724,0.482046870504277,2.17782313294283,0.855458607295361,5.858066599960071,0.778638733143524,7.26555113029075,8.7345844349185,4.3745092765684594,3.1898040872888305,4.99979526181062,8.15577352358649,0.250856553493108,1.00738545790536,5.79793830169417,2.6457179180647596,-7.4445570297602,-0.19407347101582698,4.60341887988824,-1.3206451197333702,13.396242615752099,3.7551964519200403,-6.02597852573442,-6.7842156679014805,,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,3.24418901397006,4.544357261306519,5.374554641827269,3.73529803357813,4.418759910968599,16.1133669148914,12.490662870632802,17.175102812967,1.89996254484149,17.0569630668645,20.869255313038302,24.753727133495303,-0.728728068216043,3.4339779813351203,-13.0733127908599,-1.4852420753107198,1.4538966590041997,4.64759094396265,9.30528157542324,-0.0190370337824675,-3.11853554691162,57.8178290288542,-64.0471065752366,32.5922078328476,30.2898317443436,3.85453129270157,2.12002163496412,11.020787407353499,21.237935364313,34.857094706093,17.5822664140771,1.40647473483672,2.30531667030583,-6.900180689336491,-33.1008373826406,54.157774294865,4.400617409187969,10.158199117321699,1.37759814755975,8.22810710383277,3.37929909442771,6.40256484471193,7.546471200426001,13.9364301737537,7.600000000000009,0.6999999999947449,2.47766461711252,15.212462734090801,-2.4946429391818596,-0.5636154716559929,4.40090984469357,,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.20724591384771,6.2036504578714595,5.60972797819814,2.7977022791150703,3.26802371964163,5.98479422519729,7.178612465561709,6.54455465470546,6.09805999558601,5.26869297920993,1.8181079336680201,3.6904858247869905,7.12586230436492,5.50014110132227,-2.09016291535852,7.12538513712093,2.56050084476698,3.2401397518489103,5.95915942625737,3.4300164144226004,0.8442276072481429,0.41358569462796896,1.1692034945393899,3.2258523152798504,2.79808576720868,2.8599718638460803,3.19196062848015,4.19437730753005,3.38838345408922,1.98577494287171,1.53844755776618,0.8342754535548951,-0.8528057638318671,2.1510236380256598,2.8868367592455297,1.26678480191715,1.8302122338843798,1.8106151619762298,1.6257275993546,3.78695514323979,1.9513715560523799,0.25394299896845496,0.138626890776507,1.42359415817907,0.817848973650598,1.7906396808179599,1.4870729803678602,-0.9620128405792908,-5.280937208293099,1.7132958391692201,0.7073333470344352,-2.98090576823772,-1.8410654508824797,-0.004547542363837921,0.7783043507165809,1.29346273155907,1.66785904106857,0.944089468582305,0.34271899663109195,,
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.0435364080116,8.908972995580669,8.47364238279391,11.6767081963977,5.81970787298265,10.6385615591629,11.0821423246929,12.8824681383234,12.4778945144976,0.399050644662566,4.69899204241511,8.41354725507968,8.03259997480662,-1.2252398273517,3.09157591621214,3.9749840910101097,4.39033795005732,5.271941503073861,5.48404183248606,2.81759120723146,4.20933646563483,3.31245673720389,3.5230449851071604,4.50199481591629,5.23338094710242,3.3265256162917503,4.73066586024558,6.785020109413741,4.85803768641544,4.89271306580787,3.4174967615672402,0.8480695813862841,-0.5179198471632279,0.9930663633465708,2.7421403219035603,3.09999929079811,1.0760452342591,-1.1284098287731898,-0.251954272065987,2.77963282512113,0.40633590318704205,0.11799277688933801,1.52822014817859,2.20468788221162,1.6626704052849999,1.4200065560430601,1.65418388105051,-1.09354060044625,-5.416412796661849,4.19173925854747,-0.11542133975741801,1.49508958593034,2.00026784118108,0.374719476350435,1.2229210410615,0.521944455486121,2.1682907373731797,0.32320733790692197,0.654151650202522,,
