,mode,year,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,normalized_popularity,normalized_tempo,normalized_duration_ms
10,1,1931,0.8330399585921336,0.5952217391304357,171553.42546583852,0.2344967732919257,0.22141964161490724,0.22742795031055896,-16.51609420289853,0.4536189440993791,109.02528157349907,0.5131170807453418,0.17080745341614906,0,0.00046014071093393303,0.34791645041224756,0.13242126124397602
11,1,1932,0.9357705179282878,0.5577976095617526,195749.3725099601,0.3020677290836656,0.22635657916334675,0.23249621513944224,-13.364055776892426,0.1390073705179282,115.11980079681273,0.5881599601593626,2.151394422310757,7,0.030876569742226027,0.6083814903820698,0.35080379199886413
12,1,1933,0.899897909117222,0.57029030390738,196219.25759768448,0.2798994211287988,0.1839489396816208,0.2090719247467437,-13.06900868306802,0.09112315484804634,112.522,0.5994099855282197,6.898697539797395,7,0.10378223388665557,0.49735775518945735,0.35504477890605607
13,1,1934,0.8911487501730107,0.528705882352941,189356.1262975779,0.2621313148788928,0.276382266643599,0.21345259515570927,-14.756875432525954,0.10245692041522483,115.39084602076124,0.5588046712802772,1.2577854671280275,0,0.017153166632989016,0.6199653089742435,0.2931010170236506
14,1,1935,0.7783855599472987,0.5558691699604746,220124.24703557312,0.2463669762845848,0.2258732980895915,0.2292998682476943,-15.41474967061924,0.3539123847167326,110.66795652173931,0.5455777997364957,1.5013175230566536,7,0.020893156652277017,0.4181204124268572,0.5708012476070113
15,1,1936,0.7723120800000008,0.5580055454545453,220809.1863636364,0.3083886092727274,0.2571099957181816,0.2214382727272726,-14.612999090909069,0.27902936363636377,109.88875454545445,0.5640635454545455,5.080909090909091,10,0.07586594734238326,0.3848192008856368,0.5769832244316114
16,1,1937,0.8654357853881286,0.5421572298325723,223216.5585996956,0.31104829528158273,0.3270876216438359,0.2259677321156773,-13.11514307458143,0.08567884322678843,115.2632222222222,0.5857894977168944,3.328767123287671,7,0.04895781220472282,0.614510975897335,0.5987111626032808
17,1,1938,0.9192803908646014,0.479977977161501,249177.09951060358,0.2809812398042416,0.3784246349265906,0.23711109298531802,-14.290582381729198,0.095957259380098,111.6253278955954,0.5149111092985317,2.0962479608482867,0,0.030029670081800474,0.45903615393498065,0.8330201819424208
18,1,1939,0.9087381000000004,0.5126828,221602.065,0.2826715000000002,0.2776824694100001,0.2391015999999999,-13.900570000000005,0.1284626999999999,113.17459199999999,0.5599248999999992,4.36,0,0.06479474443838372,0.5252479619696344,0.584139416453144
19,1,1940,0.8476440499999951,0.52189235,182227.9445,0.3108928949999999,0.31684869986499986,0.26433510000000043,-13.684048000000017,0.2429576500000001,108.44933449999992,0.6167094700000009,0.93,7,0.012119273370552274,0.3233018627765892,0.228765019850348
20,1,1941,0.8957376562500025,0.4804813541666676,201904.575,0.2656431979166666,0.4449516393124999,0.20183989583333312,-15.755536458333326,0.09136520833333356,107.91512291666668,0.4794560416666661,1.3572916666666666,7,0.018681311220413926,0.3004709492448107,0.4063580835763981
21,1,1942,0.8529343703923857,0.4646338882282997,222361.16825208085,0.2560794708680144,0.39288204787158093,0.2128784185493456,-15.029032104637349,0.08367835909631392,106.00839774078482,0.4774088585017848,1.1266349583828774,7,0.015139051522511894,0.21898211789487704,0.5909907659370633
22,1,1943,0.9027523185915528,0.4551456338028168,240119.9098591549,0.27999004225352114,0.4098969234647892,0.2392107042253525,-13.60212535211268,0.10571957746478874,106.19679154929578,0.4954545070422531,1.1816901408450704,5,0.01598454938575429,0.2270336145045138,0.751273764081464
23,1,1944,0.9076531914893636,0.5001744680851068,245555.58643617015,0.2534414494680852,0.4492919654122334,0.2387719414893616,-14.58205585106382,0.17328324468085093,105.96392952127657,0.5406954787234041,3.1928191489361697,10,0.04687002107070451,0.21708165353547434,0.8003339147376481
24,1,1945,0.7096568630000005,0.5191431500000011,196161.557,0.2260444155,0.2758942570149996,0.2030099500000001,-16.9814715,0.3050972999999997,108.32407049999986,0.4913613500000002,2.1265,0,0.030494259123514462,0.31794838179289064,0.3545239973666756
25,1,1946,0.9199445823665852,0.4144450116009276,267677.82308584685,0.22217230858468667,0.4861264096461711,0.2108183294663576,-16.921774361948952,0.08800591647331797,103.1645551044084,0.3982538283062647,1.6566125290023201,7,0.023278065571422694,0.09744314840272218,1.0
26,1,1947,0.9139650224242392,0.4713208484848491,233137.38424242425,0.2635512000000002,0.3475934179090908,0.22382939393939366,-14.377607878787892,0.10056381818181824,108.991026060606,0.5082125454545455,1.6157575757575755,7,0.022650644607101658,0.346452452481,0.688252398872577
27,1,1948,0.9221549999999956,0.4633694736842109,199194.87421052632,0.242464841052632,0.3554848223842104,0.21969357894736785,-15.505407368421027,0.1643593157894739,108.05836105263157,0.4621423684210526,1.5273684210526317,0,0.021293227592124882,0.30659260141165934,0.38190145392207137
28,1,1949,0.9075328949999956,0.4421993999999996,223199.3275,0.24611461499999965,0.2977615361899994,0.2088585500000004,-15.525844999999983,0.10299210000000003,108.87313549999992,0.4304195000000001,3.939,0,0.05832932947641373,0.3414140944981642,0.5985556418810561
29,1,1950,0.8539413005999965,0.5042531000000008,215073.1255,0.3140711950000003,0.24500082001499998,0.2169584000000004,-13.863834499999962,0.1534527499999999,111.74972499999987,0.5516497000000001,3.2065,7,0.04708012173379375,0.46435258589353345,0.5252119304342839
30,1,1951,0.9022971956499974,0.4624800999999999,213154.641,0.25466565500000005,0.3084378555850002,0.21777739999999995,-15.812066000000033,0.10850664999999993,109.62587199999994,0.44134755,3.1495,0,0.04620475676269568,0.3735842354683078,0.5078964891514922
31,1,1952,0.8743009244999965,0.4570322000000001,229434.727,0.25362601000000023,0.2884126469300002,0.2329722999999998,-15.95886600000001,0.1373617999999998,108.23228049999986,0.44313496204999947,3.338,0,0.0490996040793972,0.3140254987658958,0.6548337582364393
32,1,1953,0.8909223502564074,0.4374260512820513,217455.5682051282,0.2661968307692306,0.3183223943230766,0.22173405128205104,-15.499134871794872,0.09008825641025647,110.02556666666672,0.42914205128205135,3.5046153846153847,0,0.05165836322568388,0.3906662206937942,0.5467148650528658
33,1,1954,0.8650197272999992,0.4656388999999994,224029.368,0.264347385,0.2974400082799999,0.2178411499999996,-15.408004500000025,0.10481329999999993,108.71309249999992,0.4523410500000002,7.987,0,0.12049559970457165,0.3345742430079221,0.6060472413910281
34,1,1955,0.8405510069999986,0.4881312,222137.44600000003,0.2950963400000001,0.21660442169000027,0.2214353500000001,-13.842262000000035,0.0895582,111.02127950000023,0.4724154999999997,10.1445,5,0.15362893172464345,0.43322058362706395,0.5889715421593578
35,1,1956,0.8230569899999975,0.4878145000000007,211846.9215,0.30476112000000016,0.2387634177800001,0.18225715000000026,-14.175195500000005,0.062312349999999926,112.20603900000013,0.5084230500000003,15.785,0,0.24025167066286596,0.4838543447515908,0.4960935581314022
36,1,1957,0.7928023589743608,0.5034812307692305,241604.8241025641,0.2952791333333324,0.1945206161692309,0.1827485641025636,-14.124848717948735,0.06435312820512826,112.75229487179486,0.5110101538461542,20.08205128205128,5,0.3062426912123354,0.5072000020983576,0.7646759809832598
37,1,1958,0.7796118650000005,0.4800213999999995,214146.9005,0.3087957550000006,0.18124111005999985,0.2058408500000003,-14.165171000000019,0.05699929999999995,113.32612349999994,0.4976614999999994,19.2575,0,0.29357982613897227,0.5317240524958883,0.5168522097265305
38,1,1959,0.7793927897435907,0.4821143076923083,216292.83692307692,0.3109944051282049,0.18814819406153835,0.1918429230769232,-14.460136923076945,0.06787430769230775,112.11770153846165,0.4784156410256422,20.773333333333333,0,0.31685890336744293,0.4800790148843163,0.5362205372425426
39,1,1960,0.7671814843243259,0.4860292432432435,210209.68378378372,0.3411423783783781,0.1765021594216216,0.20786372972972986,-13.814102702702725,0.0657835135135136,112.56167891891873,0.5239316756756759,19.783783783783786,0,0.30166211366846835,0.49905353640261524,0.4813165330675484
40,1,1961,0.7519038684210535,0.4891655789473678,232186.61421052628,0.3395318673684203,0.26462325314210544,0.2089125789473681,-14.171330526315785,0.0594759473684209,111.80895789473686,0.5128512105263155,19.59842105263158,0,0.29881544626850853,0.4668840568315824,0.6796711449397113
41,1,1962,0.720607806842106,0.4931643684210523,209294.4131578948,0.3710257,0.17147155094210545,0.20189573684210546,-13.177364210526294,0.057739842105263124,114.84100473684195,0.5477920526315792,22.12736842105264,0,0.33765319960300766,0.5964664197681431,0.47305568197365444
42,1,1963,0.7227048300000004,0.48162135,200510.5485,0.3653538849999999,0.18543231468,0.20374530000000027,-13.670647000000017,0.05203614999999992,114.32458749999985,0.5415274500000008,25.5355,0,0.38999283120131795,0.574395993651405,0.3937761815556073
43,1,1964,0.6941005307692291,0.5041769743589742,195536.4117948718,0.394438825641026,0.1595978017794872,0.2172323589743596,-13.048075897435869,0.06659446153846146,115.0814892307692,0.55726042051282,26.32102564102564,0,0.4020563685706724,0.6067441465301278,0.34888169736757924
44,1,1965,0.6099113295384619,0.5034505641025638,196342.08615384615,0.4490272461538461,0.1183659460923078,0.2138391282051285,-11.888213333333338,0.05755646153846147,116.83544666666687,0.5809506666666668,27.52,0,0.4204693537477061,0.6817040534410561,0.356153378246873
45,1,1966,0.5248094599699997,0.5070204999999981,216095.113,0.482208465,0.11512595556499995,0.2180931,-11.356919500000007,0.055964050000000085,116.33542399999996,0.5801445499999996,28.2815,2,0.43216392261597253,0.6603342916785522,0.5344359635437499
46,1,1967,0.5296103243521767,0.4926885942971483,198987.5182591296,0.44682383191595854,0.1189468546723362,0.19091765882941508,-11.708829414707358,0.04909839919959968,116.6800225112558,0.5507916958479243,31.19059529764883,0,0.4768397142150586,0.6750616002190596,0.38002994555124675
47,1,1968,0.4937702403500001,0.5010080999999997,214980.984,0.4569696500000004,0.11277694928500002,0.2173509500000005,-12.043861999999995,0.0589884999999999,115.83259149999996,0.5659936500000002,31.2595,0,0.47789790303579816,0.6388444444220832,0.5243802996689801
48,1,1969,0.4488463039999994,0.4880977999999999,242545.9405,0.4876251299999994,0.15945270816500012,0.20696589999999992,-12.062166000000007,0.05497499999999995,117.02432850000014,0.5547452849999999,32.844,2,0.5022315135043052,0.689776407053549,0.7731701052360612
49,1,1970,0.4600571139500007,0.5063075000000004,242852.1515,0.495633050000001,0.12756700308499988,0.21226880000000026,-11.772557999999995,0.051681499999999936,117.1116105,0.5720753999999992,34.3945,2,0.5260429764461922,0.6935066290424542,0.7759338380630114
50,1,1971,0.4583362981000009,0.5042738499999999,260511.7935,0.4963612550000003,0.12501788923,0.21491455000000007,-12.079936000000007,0.05942240000000008,118.27224749999992,0.5749132500000002,34.4475,2,0.5268569122965114,0.7431094527465802,0.9353224044684857
51,1,1972,0.4600428051999994,0.5209994499999997,245914.2285,0.5045261799999999,0.11488033375999974,0.20695495000000014,-11.773563499999995,0.05487124999999998,119.412852,0.5956881500000009,34.485,2,0.5274328103038128,0.7918561357574101,0.80357086848827
52,1,1973,0.4165241889999992,0.5154494500000005,257002.7905,0.5361382499999989,0.09968022322999996,0.2013747499999997,-11.260197000000012,0.057825750000000085,120.14631649999998,0.5921162000000004,36.428,0,0.5572720057221208,0.8232026379684688,0.9036516062902152
53,1,1974,0.4472074226000001,0.51533975,252555.79100000003,0.5147236550000011,0.11636098351000007,0.20934634999999968,-11.816489000000017,0.0573193499999999,119.41645299999985,0.5812744000000009,32.2465,2,0.49305553858797,0.7920100338049055,0.8635148427527178
54,1,1975,0.4337738871950005,0.5209980000000007,254969.3715,0.5232085050000003,0.11132203374499992,0.21544135000000025,-11.48593899999998,0.06109845,118.68401550000021,0.5694151500000002,34.812,2,0.5324546409274806,0.7607074230947739,0.885298814126498
55,1,1976,0.36147063210999936,0.5297624999999999,267676.967,0.5538432500000001,0.12162904398000007,0.24903219999999995,-11.114236999999996,0.06274994999999996,120.52205800000002,0.5807332499999998,35.835,2,0.5481651385666619,0.839260922671461,0.9999922733260477
56,1,1977,0.3393025333750004,0.5333237000000017,257121.848,0.560287959000001,0.12772103194499998,0.2232140500000004,-11.077354499999998,0.060854549999999966,122.18543050000021,0.58524655,35.8465,9,0.548341747288901,0.9103494480862173,0.9047261696502663
57,1,1978,0.32896857344999936,0.5407746000000005,249051.887,0.5614288650000007,0.10038121450999994,0.21807094999999949,-10.891867999999995,0.06275740000000009,120.37794350000006,0.5895352500000014,35.891,2,0.5490251462575653,0.8331018168212195,0.8318900660226792
58,1,1979,0.29593224063,0.5620453000000001,252860.2265,0.5910127149999996,0.11575137201500015,0.21344310000000027,-10.977513500000004,0.06905859999999991,122.45681650000013,0.6099818000000005,36.172,0,0.5533405419922768,0.9219478306242244,0.8662625506568717
59,1,1980,0.28495539763589706,0.5561523589743594,252835.53333333327,0.5977773948717964,0.1287510612717948,0.20375410256410267,-10.700942051282043,0.05924861538461545,122.98500102564111,0.5980580512820513,36.206666666666656,0,0.5538729277056931,0.9445211622590238,0.8660396804290936
60,1,1981,0.3012042267400006,0.5421846999999999,250904.205,0.5993827249999998,0.14683794661999985,0.2250998999999999,-10.924404499999977,0.057915999999999926,123.16939500000014,0.5829518500000006,35.7525,9,0.5468981629505989,0.9524017156122553,0.8486083160612166
61,1,1982,0.2895800382050001,0.5642594000000005,248357.306,0.5909193894999996,0.10001638300000004,0.20100675,-10.933122500000001,0.06585305000000008,120.91860749999992,0.5864384500000001,36.247,2,0.5544923380068796,0.8562084910657617,0.8256210674867815
62,1,1983,0.2947778916300001,0.5456292999999998,251123.6985,0.6014252350000012,0.14541052329000045,0.1989224500000002,-11.200171000000024,0.06688600000000006,121.070629,0.5721198999999989,36.268,9,0.5548148408909683,0.862705523009204,0.850589372885603
63,1,1984,0.2877095803450008,0.5303089499999987,251845.2565,0.5910916750000013,0.14517303973500045,0.19770620000000005,-11.523238499999987,0.059264800000000166,121.37666200000015,0.5516387100000003,37.7745,9,0.5779505835042885,0.8757846346924034,0.8571018545768173
64,1,1985,0.2965709032099995,0.5556424000000012,252276.258,0.6015154800000013,0.11373855807499987,0.19920644999999984,-11.360688499999993,0.05846480000000006,121.9793035000001,0.5655964500000001,37.01300000000001,9,0.5662560146360223,0.9015400776787027,0.8609918944317368
65,1,1986,0.285080656425,0.5409334000000001,254708.4055,0.6149545999999998,0.10994085436499992,0.21187945000000014,-11.103995000000019,0.06481609999999999,120.49930200000016,0.5509485500000019,37.5775,9,0.574925199305932,0.8382883861624542,0.8829434438069539
66,1,1987,0.3116640663948722,0.5410193333333342,247543.3230769231,0.5798395538461533,0.10197451746666662,0.20201810256410305,-11.623467179487175,0.05778964102564103,120.84570717948708,0.5414511794871785,39.685128205128215,7,0.6072926361983451,0.8530929073420194,0.8182743969717299
67,1,1988,0.32200994651282105,0.5404594358974372,257442.5897435897,0.5856792461538458,0.11719038022051302,0.20770753846153808,-11.519821025641036,0.06609989743589745,120.02442564102579,0.5464853897435901,39.60051282051282,7,0.6059931740280239,0.8179933168897491,0.907621050911005
68,1,1989,0.3133512518150009,0.5472274499999988,254203.5935,0.584046375000001,0.11318254461499995,0.19908020000000007,-11.38413000000001,0.06393924999999995,120.5790015000003,0.5483329000000007,39.1825,7,0.5995736340184303,0.8416945504048611,0.8783872211505558
69,1,1990,0.3328699505850001,0.5352986500000001,256451.4035,0.5715913950000007,0.12582626809499972,0.19096090000000004,-11.327479499999981,0.06434529999999995,120.06273350000023,0.5265268499999999,40.7855,7,0.6241913541705393,0.819630502310507,0.8986750171008864
70,1,1991,0.33276529163076995,0.5558243589743591,245912.0061538461,0.5594023641025635,0.11509233979999993,0.18862892307692355,-10.955768717948725,0.07110158974358982,119.36257435897407,0.5486552307692295,41.65589743589744,7,0.6375582914743674,0.7897073907457755,0.8035508105183787
71,1,1992,0.3208087638250009,0.5550648499999989,246506.46,0.5828642050000001,0.1006900830649998,0.20024550000000071,-10.575404499999976,0.07306230000000008,122.58621850000021,0.5590983000000014,42.994,7,0.658107907480541,0.9274781597391552,0.8089161031065688
72,1,1993,0.3090685537400004,0.5698781500000001,251667.9675,0.5625599100000002,0.11529396538000007,0.1949322500000003,-10.882701000000026,0.07635054999999992,120.36493599999993,0.5555684500000001,42.9975,7,0.6581616579612225,0.8325459076701777,0.8555017179744185
73,1,1994,0.3062343630899999,0.5528299500000016,250992.254,0.578772685000001,0.11188575994999997,0.1921651000000001,-10.282273000000004,0.07604935000000011,118.44516999999986,0.5266491500000006,45.0615,7,0.6898590842830896,0.7504997429768369,0.8494030096276793
74,1,1995,0.30251180612000045,0.5590457500000001,246624.0915,0.5785795100000009,0.12326879606999998,0.2013737000000004,-10.119450000000008,0.08375444999999987,119.28197799999987,0.5302466999999994,44.801,0,0.6858585127923694,0.786262896915756,0.809977795985118
75,1,1996,0.30102687980000065,0.5878306000000001,248180.983,0.5860684750000011,0.09505281203500013,0.1986863000000002,-9.44381849999999,0.08607765000000005,117.70835699999998,0.5608732500000001,44.904,7,0.6874403126524239,0.7190101339587676,0.8240296495976582
76,1,1997,0.3067156934549995,0.5768138499999994,245749.2815,0.5986987151000001,0.10469017861999998,0.1984788000000003,-9.200875500000018,0.08850605000000017,118.18231600000021,0.5485525000000002,45.582,7,0.6978525486244325,0.7392659975233421,0.8020821256325043
77,1,1998,0.29148946157000016,0.5862116499999998,248542.6075,0.6051975050000015,0.1113257503499999,0.1937308999999996,-8.971167999999997,0.09173105000000006,118.54010800000003,0.5377209,45.8945,7,0.7026516986852772,0.7545571639248431,0.8272935215737774
78,1,1999,0.2715901110661201,0.5821579190158892,245177.7452588416,0.6375226022552535,0.09406814106611992,0.20630804715530507,-8.266409533572531,0.09440717580727807,119.50949051768335,0.5564528446950284,47.25832906201947,0,0.7235964037283892,0.7959862327262948,0.7969236777926776
79,1,2000,0.28932270051635994,0.590918047034764,242724.6426380368,0.6254128323108387,0.10116776879345596,0.1976860429447853,-8.247765848670758,0.08920541922290394,118.9993231083843,0.5594754601226991,46.6840490797546,7,0.7147770251305385,0.7741829091522119,0.7747829962332445
80,1,2001,0.2868424748428934,0.5833178553615969,240307.79600997505,0.6269855221945144,0.10721401899251867,0.18702563591022486,-8.305095261845384,0.08918229426433916,117.76539900249378,0.541479107231919,48.750124688279286,7,0.7465063271540937,0.7214479714509642,0.7529695461492243
81,1,2002,0.28262428988500105,0.5761602999999997,239503.283,0.6412697960000012,0.08804835031499995,0.1939111999999998,-7.686639500000013,0.08430759999999995,119.23973849999993,0.5423971500000008,48.6555,7,0.7450531493028524,0.7844576826482051,0.7457083471218331
82,1,2003,0.25647051817297833,0.5757633060388944,244670.5752302968,0.6601652610030712,0.08304927466734914,0.196976305015353,-7.4855450358239555,0.09392574206755384,120.9146218014328,0.5305042476970324,48.62640736949847,7,0.7446063656246393,0.8560381519301296,0.7923461725536936
83,1,2004,0.2805589466225845,0.5676803662258397,237378.70803662261,0.6488679450661226,0.07793403490844357,0.2021994404883014,-7.601655137334684,0.09423880976602242,121.29034587995956,0.5244885554425227,49.27314343845372,7,0.7545384726476059,0.8720956920814079,0.7265328192354986
84,1,2005,0.2557635068666665,0.5722805641025652,237229.5882051282,0.653208511282051,0.09019436118461543,0.19008162564102585,-7.46615897435897,0.09333369230769203,121.61796666666649,0.5325309230769236,50.95333333333333,0,0.7803416196435807,0.8860974136574321,0.725186925804334
85,1,2006,0.2799863520256408,0.5682301538461539,234042.91435897435,0.6503262820512825,0.07770147187692314,0.1882892820512821,-7.2655005128205135,0.08584676923076921,121.79861538461536,0.5200283076923078,51.31384615384616,7,0.7858781160419789,0.8938179037924139,0.6964253361899871
86,1,2007,0.2540809575538463,0.5634143589743592,241049.9625641025,0.6683047743589737,0.07295726805128197,0.19612656410256424,-7.0445358974358925,0.08434733333333336,124.0875164102562,0.5167938461538473,51.07589743589744,7,0.78222387090847,0.9916400084220814,0.759668032058308
87,1,2008,0.2491917627212275,0.5791928388746803,240107.31560102306,0.6714608207672623,0.0636620903171356,0.19843140664961625,-6.8438040920716166,0.07735636828644507,123.50993350383641,0.5275418925831203,50.63017902813299,0,0.7753788484324945,0.9669555092361519,0.7511600935580992
88,1,2009,0.26192861909693904,0.5641903571428577,238140.0132653061,0.6707487551020408,0.07587207368367352,0.2052522959183674,-7.0460147959183645,0.08545780612244899,123.4638076530612,0.5071696617346935,51.440816326530616,0,0.7878280325602639,0.9649842017177755,0.7334040428422316
89,1,2010,0.2426866435515872,0.5724883432539687,242811.8045634921,0.6817778026289684,0.08298056821924611,0.19970064484126995,-6.9099042658730125,0.08103149801587313,123.5702152777779,0.5208951587301589,52.73015873015873,0,0.8076288251196927,0.969531806739499,0.7755696834346872
90,1,2011,0.273182662518592,0.5528669806643526,236998.787307883,0.6483008934060499,0.10377233216658402,0.20330882498760566,-7.574986117997006,0.08747927615270201,121.48399702528488,0.4724536787307882,53.30738720872582,2,0.8164934846014097,0.8803718745757404,0.7231038131264547
91,1,2012,0.24995304438046245,0.5708818508997433,245807.45758354766,0.6565714601542408,0.08520552067866319,0.1897330077120824,-7.260549614395888,0.08174246786632405,121.78173624678669,0.4627090128534706,52.65501285347044,7,0.8064747888359141,0.8930965301863741,0.8026071987090561
92,1,2013,0.2574880859564779,0.5711480263157896,242267.66143724692,0.6455968914473688,0.09836505391700387,0.19963081983805714,-7.472039473684207,0.09384888663967614,120.80682945344118,0.4547411943319834,54.047064777327925,1,0.827852920276169,0.8514313671782369,0.7706584744299061
93,1,2014,0.24931264588029906,0.5899476807980057,233728.3147132169,0.6487954437905223,0.07656955483790515,0.1918215960099752,-7.06743990024938,0.08406054862842896,122.30526284289296,0.4630487780548628,55.543142144638395,0,0.8508285995989094,0.9154707931566931,0.6935858909436482
94,1,2015,0.2539522577102332,0.5937740628166152,230029.0466058764,0.6270642715298895,0.1067868780547114,0.18885643363728474,-7.625639311043569,0.09677922998986847,120.11541134751768,0.4320983687943254,56.70060790273557,7,0.8686041255617821,0.8218818263537012,0.6601978392278494
95,1,2016,0.28417102995548144,0.6002023928770179,221396.51029493602,0.5928552316082347,0.09398438711741793,0.18116989426822505,-8.061056204785759,0.10431329994435183,118.65262993878693,0.4315320589872012,59.6471897607123,0,0.9138556087713595,0.7593660799705088,0.5822841653807809
96,1,2017,0.2860990665261043,0.6122170180722886,211115.6967871486,0.5904210208835337,0.09709060906626496,0.1917126004016064,-8.31262951807228,0.1105364959839356,117.20273995983936,0.4164763112449793,63.26355421686747,1,0.9693931310106993,0.6974012821774693,0.48949382872003366
97,1,2018,0.2676329907750836,0.6635004755111744,206001.0071326676,0.6024346220161672,0.05421712166904419,0.17632553495007114,-7.1687850689491235,0.12717555872563022,121.9223076557296,0.4479212743699474,63.29624346172135,1,0.9698951489032737,0.899104212877548,0.4433307722075271
98,1,2019,0.2782985863365824,0.6448141097998967,201024.78809645973,0.5932240360184717,0.07764024697280643,0.17261641867624464,-7.7221918932785965,0.12104335556695732,120.23564443304272,0.4588176295536167,65.25654181631606,1,1.0,0.8270202981969238,0.3984174937672956
99,1,2020,0.2199308880935964,0.6929043349753701,193728.39753694585,0.6312316354679793,0.016375524305418724,0.1785354187192117,-6.595066995073878,0.14138369458128058,124.28312857142865,0.5010478078817729,64.30197044334976,1,0.9853403799595142,1.0,0.33256331443481807
