,Unnamed: 0,mode,year,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,normalized_popularity,normalized_tempo,normalized_duration_ms,dance.,speech.,live.,acoust.,ntempo,instru.,ndur.
16,16,1,1937,0.8654357853881286,0.5421572298325723,223216.5585996956,31.104829528158273,0.3270876216438359,0.2259677321156773,-13.11514307458143,0.08567884322678843,115.2632222222222,58.57894977168944,3.328767123287671,7,4.895781220472282,0.6145109758973349,0.5987111626032808,54.21572298325723,8.567884322678843,22.59677321156773,86.54357853881287,61.45109758973349,32.70876216438359,59.87111626032808
17,17,1,1938,0.9192803908646014,0.47997797716150103,249177.09951060358,28.098123980424162,0.3784246349265906,0.237111092985318,-14.290582381729198,0.095957259380098,111.6253278955954,51.491110929853164,2.0962479608482867,0,3.0029670081800472,0.4590361539349807,0.8330201819424208,47.9977977161501,9.5957259380098,23.7111092985318,91.92803908646015,45.90361539349807,37.842463492659064,83.30201819424208
18,18,1,1939,0.9087381000000004,0.5126828,221602.065,28.26715000000002,0.2776824694100001,0.2391015999999999,-13.900570000000005,0.1284626999999999,113.174592,55.99248999999992,4.36,0,6.479474443838372,0.5252479619696344,0.584139416453144,51.26828,12.84626999999999,23.910159999999987,90.87381000000005,52.52479619696344,27.768246941000008,58.4139416453144
19,19,1,1940,0.8476440499999951,0.52189235,182227.9445,31.08928949999999,0.31684869986499986,0.26433510000000043,-13.684048000000017,0.2429576500000001,108.44933449999992,61.67094700000008,0.93,7,1.2119273370552273,0.3233018627765892,0.228765019850348,52.189235000000004,24.29576500000001,26.433510000000044,84.76440499999951,32.33018627765892,31.684869986499987,22.8765019850348
20,20,1,1941,0.8957376562500025,0.4804813541666676,201904.575,26.56431979166666,0.4449516393124999,0.20183989583333312,-15.755536458333326,0.09136520833333356,107.91512291666668,47.94560416666661,1.3572916666666666,7,1.868131122041393,0.3004709492448107,0.4063580835763981,48.04813541666676,9.136520833333355,20.18398958333331,89.57376562500025,30.047094924481073,44.49516393124999,40.63580835763981
21,21,1,1942,0.8529343703923857,0.4646338882282997,222361.16825208085,25.607947086801442,0.3928820478715809,0.2128784185493456,-15.029032104637349,0.08367835909631392,106.00839774078482,47.740885850178486,1.1266349583828774,7,1.5139051522511893,0.21898211789487704,0.5909907659370633,46.46338882282997,8.367835909631392,21.287841854934562,85.29343703923857,21.898211789487704,39.28820478715809,59.099076593706336
22,22,1,1943,0.9027523185915528,0.4551456338028168,240119.9098591549,27.999004225352113,0.4098969234647892,0.2392107042253525,-13.60212535211268,0.10571957746478874,106.19679154929578,49.54545070422531,1.1816901408450704,5,1.598454938575429,0.2270336145045138,0.7512737640814641,45.51456338028168,10.571957746478875,23.92107042253525,90.27523185915528,22.70336145045138,40.98969234647892,75.1273764081464
23,23,1,1944,0.9076531914893636,0.5001744680851068,245555.58643617012,25.344144946808523,0.4492919654122334,0.2387719414893616,-14.58205585106382,0.17328324468085093,105.96392952127657,54.06954787234041,3.1928191489361697,10,4.687002107070451,0.21708165353547434,0.8003339147376481,50.01744680851068,17.328324468085093,23.87719414893616,90.76531914893636,21.708165353547436,44.929196541223334,80.03339147376481
24,24,1,1945,0.7096568630000005,0.5191431500000011,196161.557,22.60444155,0.2758942570149996,0.2030099500000001,-16.9814715,0.3050972999999997,108.32407049999986,49.13613500000002,2.1265,0,3.049425912351446,0.31794838179289064,0.3545239973666756,51.91431500000011,30.50972999999997,20.30099500000001,70.96568630000006,31.794838179289066,27.58942570149996,35.45239973666756
25,25,1,1946,0.9199445823665852,0.4144450116009276,267677.82308584685,22.217230858468668,0.4861264096461711,0.2108183294663576,-16.921774361948952,0.08800591647331797,103.1645551044084,39.825382830626474,1.65661252900232,7,2.327806557142269,0.09744314840272217,1.0,41.44450116009276,8.800591647331798,21.08183294663576,91.99445823665852,9.744314840272217,48.61264096461711,100.0
26,26,1,1947,0.9139650224242392,0.4713208484848491,233137.38424242425,26.35512000000002,0.3475934179090908,0.22382939393939366,-14.377607878787892,0.10056381818181824,108.991026060606,50.82125454545455,1.6157575757575755,7,2.2650644607101653,0.346452452481,0.6882523988725769,47.132084848484915,10.056381818181825,22.382939393939367,91.39650224242392,34.6452452481,34.75934179090908,68.8252398872577
27,27,1,1948,0.9221549999999956,0.4633694736842109,199194.87421052632,24.2464841052632,0.3554848223842104,0.21969357894736785,-15.505407368421027,0.1643593157894739,108.05836105263157,46.21423684210526,1.5273684210526317,0,2.129322759212488,0.3065926014116593,0.38190145392207137,46.336947368421086,16.43593157894739,21.969357894736785,92.21549999999957,30.659260141165927,35.548482238421045,38.190145392207135
28,28,1,1949,0.9075328949999956,0.4421993999999996,223199.3275,24.611461499999965,0.2977615361899994,0.2088585500000004,-15.525844999999983,0.10299210000000003,108.87313549999992,43.041950000000014,3.9389999999999996,0,5.832932947641373,0.3414140944981642,0.5985556418810561,44.21993999999996,10.299210000000002,20.88585500000004,90.75328949999955,34.141409449816415,29.77615361899994,59.85556418810562
29,29,1,1950,0.8539413005999965,0.5042531000000008,215073.1255,31.40711950000003,0.245000820015,0.2169584000000004,-13.863834499999962,0.1534527499999999,111.74972499999987,55.16497000000001,3.2065,7,4.708012173379375,0.4643525858935335,0.5252119304342839,50.42531000000008,15.345274999999988,21.69584000000004,85.39413005999965,46.43525858935335,24.5000820015,52.5211930434284
30,30,1,1951,0.9022971956499974,0.4624800999999999,213154.641,25.466565500000005,0.3084378555850002,0.21777739999999995,-15.812066000000033,0.10850664999999993,109.62587199999994,44.134755,3.1495,0,4.620475676269568,0.3735842354683078,0.5078964891514922,46.24800999999999,10.850664999999992,21.777739999999994,90.22971956499974,37.358423546830785,30.84378555850002,50.78964891514922
31,31,1,1952,0.8743009244999965,0.4570322000000001,229434.72699999998,25.362601000000023,0.2884126469300002,0.2329722999999998,-15.95886600000001,0.1373617999999998,108.23228049999986,44.31349620499995,3.338,0,4.90996040793972,0.3140254987658958,0.6548337582364393,45.70322000000001,13.736179999999981,23.29722999999998,87.43009244999965,31.402549876589582,28.841264693000017,65.48337582364393
32,32,1,1953,0.8909223502564074,0.4374260512820513,217455.5682051282,26.61968307692306,0.3183223943230766,0.22173405128205104,-15.499134871794872,0.09008825641025647,110.02556666666672,42.91420512820513,3.5046153846153847,0,5.165836322568388,0.3906662206937942,0.5467148650528658,43.74260512820513,9.008825641025647,22.173405128205104,89.09223502564075,39.06662206937942,31.832239432307656,54.67148650528658
33,33,1,1954,0.8650197272999992,0.4656388999999994,224029.36800000002,26.434738499999998,0.2974400082799999,0.2178411499999996,-15.408004500000025,0.10481329999999993,108.71309249999992,45.23410500000002,7.987,0,12.049559970457164,0.3345742430079221,0.6060472413910281,46.563889999999944,10.481329999999993,21.78411499999996,86.50197272999992,33.45742430079221,29.74400082799999,60.60472413910281
34,34,1,1955,0.8405510069999986,0.4881312,222137.44600000003,29.509634000000013,0.21660442169000027,0.2214353500000001,-13.842262000000035,0.0895582,111.02127950000023,47.24154999999997,10.1445,5,15.362893172464345,0.433220583627064,0.5889715421593578,48.81312,8.955820000000001,22.143535000000007,84.05510069999987,43.3220583627064,21.660442169000028,58.89715421593578
35,35,1,1956,0.8230569899999975,0.4878145000000007,211846.9215,30.476112000000015,0.2387634177800001,0.18225715000000026,-14.175195500000005,0.062312349999999926,112.20603900000013,50.84230500000003,15.785,0,24.025167066286603,0.4838543447515908,0.4960935581314022,48.78145000000007,6.231234999999993,18.225715000000026,82.30569899999975,48.38543447515908,23.87634177800001,49.60935581314022
36,36,1,1957,0.7928023589743608,0.5034812307692305,241604.8241025641,29.527913333333238,0.1945206161692309,0.1827485641025636,-14.124848717948735,0.06435312820512826,112.75229487179486,51.10101538461542,20.08205128205128,5,30.62426912123354,0.5072000020983576,0.7646759809832598,50.348123076923045,6.435312820512825,18.27485641025636,79.28023589743609,50.72000020983576,19.45206161692309,76.46759809832598
37,37,1,1958,0.7796118650000005,0.4800213999999995,214146.9005,30.879575500000062,0.18124111005999985,0.2058408500000003,-14.165171000000019,0.05699929999999995,113.32612349999994,49.76614999999994,19.2575,0,29.35798261389723,0.5317240524958883,0.5168522097265305,48.00213999999995,5.699929999999995,20.58408500000003,77.96118650000004,53.17240524958883,18.124111005999985,51.68522097265304
38,38,1,1959,0.7793927897435907,0.4821143076923083,216292.8369230769,31.099440512820493,0.18814819406153835,0.1918429230769232,-14.460136923076945,0.06787430769230775,112.11770153846165,47.84156410256422,20.773333333333333,0,31.685890336744286,0.4800790148843163,0.5362205372425426,48.21143076923083,6.787430769230775,19.184292307692317,77.93927897435907,48.00790148843163,18.814819406153834,53.62205372425426
39,39,1,1960,0.7671814843243259,0.4860292432432435,210209.68378378366,34.114237837837806,0.1765021594216216,0.20786372972972986,-13.814102702702725,0.0657835135135136,112.56167891891873,52.39316756756759,19.783783783783786,0,30.166211366846834,0.4990535364026152,0.4813165330675484,48.60292432432435,6.578351351351359,20.786372972972984,76.71814843243259,49.90535364026152,17.65021594216216,48.13165330675484
40,40,1,1961,0.7519038684210535,0.4891655789473678,232186.61421052628,33.95318673684203,0.26462325314210544,0.2089125789473681,-14.171330526315785,0.0594759473684209,111.80895789473686,51.28512105263155,19.59842105263158,0,29.881544626850847,0.4668840568315824,0.6796711449397113,48.916557894736776,5.94759473684209,20.89125789473681,75.19038684210535,46.68840568315824,26.462325314210545,67.96711449397112
41,41,1,1962,0.720607806842106,0.4931643684210523,209294.4131578948,37.10257,0.17147155094210545,0.20189573684210546,-13.177364210526294,0.057739842105263124,114.84100473684195,54.77920526315791,22.12736842105264,0,33.76531996030077,0.5964664197681431,0.4730556819736544,49.31643684210523,5.773984210526312,20.189573684210547,72.0607806842106,59.64664197681431,17.147155094210547,47.30556819736544
42,42,1,1963,0.7227048300000004,0.48162135,200510.5485,36.53538849999999,0.18543231468,0.20374530000000027,-13.670647000000017,0.05203614999999992,114.32458749999985,54.15274500000008,25.5355,0,38.9992831201318,0.574395993651405,0.3937761815556073,48.162135,5.203614999999992,20.37453000000003,72.27048300000004,57.4395993651405,18.543231468,39.377618155560725
43,43,1,1964,0.6941005307692291,0.5041769743589742,195536.4117948718,39.4438825641026,0.1595978017794872,0.2172323589743596,-13.048075897435869,0.06659446153846146,115.0814892307692,55.726042051282,26.32102564102564,0,40.20563685706724,0.6067441465301278,0.34888169736757924,50.41769743589742,6.6594461538461465,21.72323589743596,69.4100530769229,60.674414653012775,15.959780177948721,34.88816973675792
44,44,1,1965,0.6099113295384619,0.5034505641025638,196342.08615384615,44.90272461538461,0.1183659460923078,0.2138391282051285,-11.888213333333338,0.05755646153846147,116.83544666666687,58.09506666666668,27.52,0,42.04693537477061,0.6817040534410561,0.35615337824687304,50.34505641025638,5.755646153846147,21.383912820512847,60.9911329538462,68.17040534410562,11.83659460923078,35.6153378246873
45,45,1,1966,0.5248094599699997,0.5070204999999981,216095.113,48.2208465,0.11512595556499995,0.2180931,-11.356919500000007,0.055964050000000085,116.33542399999996,58.01445499999996,28.2815,2,43.21639226159725,0.6603342916785522,0.5344359635437499,50.70204999999981,5.596405000000009,21.80931,52.48094599699997,66.03342916785522,11.512595556499996,53.44359635437499
46,46,1,1967,0.5296103243521767,0.4926885942971483,198987.5182591296,44.682383191595854,0.1189468546723362,0.19091765882941508,-11.708829414707358,0.04909839919959968,116.6800225112558,55.07916958479243,31.19059529764883,0,47.68397142150586,0.6750616002190596,0.3800299455512468,49.26885942971483,4.909839919959968,19.09176588294151,52.96103243521767,67.50616002190596,11.89468546723362,38.00299455512468
47,47,1,1968,0.4937702403500001,0.5010080999999997,214980.984,45.69696500000004,0.11277694928500002,0.2173509500000005,-12.043861999999995,0.0589884999999999,115.83259149999996,56.59936500000002,31.2595,0,47.78979030357982,0.6388444444220832,0.5243802996689801,50.100809999999974,5.898849999999991,21.735095000000047,49.37702403500001,63.88444444220832,11.277694928500003,52.438029966898014
48,48,1,1969,0.4488463039999994,0.4880977999999999,242545.9405,48.76251299999994,0.15945270816500012,0.20696589999999992,-12.062166000000007,0.05497499999999995,117.02432850000014,55.474528499999984,32.844,2,50.22315135043052,0.689776407053549,0.7731701052360612,48.80977999999999,5.497499999999995,20.696589999999993,44.88463039999994,68.9776407053549,15.945270816500013,77.31701052360613
49,49,1,1970,0.4600571139500007,0.5063075000000004,242852.1515,49.5633050000001,0.12756700308499988,0.21226880000000026,-11.772557999999995,0.051681499999999936,117.1116105,57.20753999999992,34.3945,2,52.60429764461922,0.6935066290424542,0.7759338380630114,50.630750000000035,5.168149999999994,21.226880000000026,46.00571139500007,69.35066290424543,12.756700308499989,77.59338380630115
50,50,1,1971,0.4583362981000009,0.5042738499999999,260511.7935,49.63612550000003,0.12501788923,0.21491455000000007,-12.079936000000007,0.05942240000000008,118.27224749999992,57.49132500000002,34.4475,2,52.68569122965114,0.7431094527465802,0.9353224044684856,50.427384999999994,5.942240000000008,21.491455000000006,45.83362981000009,74.31094527465802,12.501788923000001,93.53224044684856
51,51,1,1972,0.4600428051999994,0.5209994499999997,245914.2285,50.452617999999994,0.11488033375999974,0.20695495000000014,-11.773563499999995,0.05487124999999998,119.412852,59.568815000000086,34.485,2,52.74328103038128,0.7918561357574101,0.8035708684882701,52.09994499999997,5.487124999999998,20.695495000000015,46.00428051999994,79.18561357574102,11.488033375999974,80.35708684882701
52,52,1,1973,0.4165241889999992,0.5154494500000005,257002.7905,53.61382499999989,0.09968022322999996,0.2013747499999997,-11.260197000000012,0.057825750000000085,120.14631649999998,59.21162000000004,36.428000000000004,0,55.72720057221208,0.8232026379684688,0.9036516062902152,51.544945000000055,5.7825750000000085,20.13747499999997,41.65241889999992,82.32026379684689,9.968022322999996,90.36516062902152
53,53,1,1974,0.4472074226000001,0.51533975,252555.79100000003,51.47236550000011,0.11636098351000007,0.20934634999999968,-11.816489000000017,0.0573193499999999,119.41645299999985,58.127440000000085,32.2465,2,49.305553858797,0.7920100338049055,0.8635148427527178,51.533975,5.73193499999999,20.934634999999968,44.720742260000016,79.20100338049055,11.636098351000006,86.35148427527179
54,54,1,1975,0.4337738871950005,0.5209980000000007,254969.3715,52.32085050000003,0.11132203374499992,0.21544135000000025,-11.48593899999998,0.06109845,118.68401550000021,56.941515000000024,34.812,2,53.245464092748065,0.7607074230947739,0.8852988141264979,52.09980000000007,6.109845,21.544135000000026,43.37738871950005,76.0707423094774,11.132203374499992,88.52988141264979
55,55,1,1976,0.36147063210999936,0.5297624999999999,267676.967,55.38432500000001,0.12162904398000007,0.24903219999999995,-11.114236999999996,0.06274994999999996,120.52205800000002,58.073324999999976,35.835,2,54.81651385666619,0.8392609226714609,0.9999922733260476,52.97624999999999,6.274994999999996,24.903219999999994,36.14706321099994,83.92609226714609,12.162904398000007,99.99922733260476
56,56,1,1977,0.3393025333750004,0.5333237000000017,257121.848,56.02879590000009,0.12772103194499998,0.2232140500000004,-11.077354499999998,0.060854549999999966,122.18543050000021,58.524655,35.8465,9,54.8341747288901,0.9103494480862172,0.9047261696502664,53.332370000000175,6.085454999999997,22.32140500000004,33.93025333750004,91.03494480862172,12.772103194499998,90.47261696502665
57,57,1,1978,0.32896857344999936,0.5407746000000005,249051.887,56.14288650000007,0.10038121450999994,0.21807094999999949,-10.891867999999995,0.06275740000000009,120.37794350000006,58.95352500000014,35.891,2,54.902514625756524,0.8331018168212195,0.8318900660226792,54.07746000000005,6.275740000000009,21.807094999999947,32.89685734499994,83.31018168212195,10.038121450999995,83.18900660226792
58,58,1,1979,0.29593224063,0.5620453000000001,252860.2265,59.10127149999996,0.11575137201500015,0.21344310000000027,-10.977513500000004,0.06905859999999991,122.45681650000013,60.99818000000005,36.172,0,55.33405419922768,0.9219478306242244,0.8662625506568717,56.204530000000005,6.905859999999992,21.34431000000003,29.593224063,92.19478306242243,11.575137201500015,86.62625506568718
59,59,1,1980,0.28495539763589706,0.5561523589743594,252835.53333333327,59.77773948717964,0.1287510612717948,0.20375410256410267,-10.700942051282043,0.05924861538461545,122.98500102564111,59.80580512820512,36.206666666666656,0,55.38729277056931,0.9445211622590238,0.8660396804290936,55.615235897435944,5.924861538461545,20.375410256410266,28.495539763589704,94.45211622590239,12.875106127179482,86.60396804290936
60,60,1,1981,0.3012042267400006,0.5421846999999999,250904.205,59.938272499999975,0.14683794661999985,0.2250998999999999,-10.924404499999977,0.057915999999999926,123.16939500000014,58.29518500000006,35.7525,9,54.68981629505989,0.9524017156122552,0.8486083160612166,54.21846999999998,5.791599999999993,22.50998999999999,30.120422674000057,95.24017156122552,14.683794661999986,84.86083160612165
61,61,1,1982,0.2895800382050001,0.5642594000000005,248357.306,59.09193894999996,0.10001638300000004,0.20100675,-10.9331225,0.06585305000000008,120.91860749999992,58.643845000000006,36.247,2,55.449233800687956,0.8562084910657617,0.8256210674867815,56.425940000000054,6.585305000000008,20.100675000000003,28.95800382050001,85.62084910657617,10.001638300000003,82.56210674867816
62,62,1,1983,0.2947778916300001,0.5456292999999998,251123.6985,60.142523500000124,0.14541052329000045,0.1989224500000002,-11.200171000000024,0.06688600000000006,121.070629,57.21198999999989,36.268,9,55.48148408909683,0.8627055230092041,0.850589372885603,54.56292999999997,6.688600000000005,19.89224500000002,29.47778916300001,86.27055230092041,14.541052329000046,85.0589372885603
63,63,1,1984,0.2877095803450008,0.5303089499999987,251845.2565,59.109167500000126,0.14517303973500045,0.19770620000000005,-11.523238499999987,0.059264800000000166,121.37666200000015,55.16387100000003,37.7745,9,57.79505835042885,0.8757846346924034,0.8571018545768173,53.030894999999866,5.926480000000017,19.770620000000005,28.770958034500083,87.57846346924035,14.517303973500045,85.71018545768173
64,64,1,1985,0.2965709032099995,0.5556424000000012,252276.258,60.15154800000013,0.11373855807499987,0.19920644999999984,-11.360688499999993,0.05846480000000006,121.9793035000001,56.55964500000002,37.01300000000001,9,56.62560146360222,0.9015400776787028,0.8609918944317368,55.56424000000012,5.846480000000006,19.920644999999983,29.657090320999952,90.15400776787028,11.373855807499988,86.09918944317369
65,65,1,1986,0.28508065642499997,0.5409334000000001,254708.4055,61.49545999999998,0.10994085436499992,0.21187945000000014,-11.103995000000019,0.06481609999999999,120.49930200000016,55.09485500000019,37.5775,9,57.4925199305932,0.8382883861624542,0.8829434438069539,54.09334000000001,6.481609999999999,21.187945000000013,28.508065642499997,83.82883861624542,10.994085436499992,88.29434438069539
66,66,1,1987,0.3116640663948722,0.5410193333333342,247543.3230769231,57.98395538461533,0.10197451746666662,0.20201810256410305,-11.623467179487175,0.05778964102564103,120.84570717948708,54.145117948717846,39.685128205128215,7,60.729263619834505,0.8530929073420194,0.8182743969717299,54.10193333333342,5.778964102564102,20.201810256410305,31.16640663948722,85.30929073420194,10.197451746666662,81.82743969717299
67,67,1,1988,0.32200994651282105,0.5404594358974372,257442.5897435897,58.567924615384584,0.11719038022051302,0.20770753846153808,-11.519821025641036,0.06609989743589745,120.02442564102579,54.648538974359006,39.60051282051282,7,60.59931740280239,0.8179933168897491,0.907621050911005,54.045943589743715,6.609989743589745,20.77075384615381,32.20099465128211,81.7993316889749,11.719038022051302,90.7621050911005
68,68,1,1989,0.3133512518150009,0.5472274499999988,254203.5935,58.4046375000001,0.11318254461499995,0.19908020000000007,-11.38413000000001,0.06393924999999995,120.5790015000003,54.83329000000007,39.1825,7,59.95736340184303,0.8416945504048611,0.8783872211505558,54.72274499999988,6.393924999999995,19.908020000000008,31.33512518150009,84.16945504048611,11.318254461499995,87.83872211505557
69,69,1,1990,0.3328699505850001,0.5352986500000001,256451.4035,57.159139500000066,0.12582626809499972,0.19096090000000004,-11.327479499999981,0.06434529999999995,120.06273350000023,52.65268499999999,40.7855,7,62.41913541705393,0.8196305023105072,0.8986750171008864,53.52986500000001,6.434529999999995,19.096090000000004,33.286995058500004,81.96305023105072,12.582626809499972,89.86750171008863
70,70,1,1991,0.33276529163076995,0.5558243589743591,245912.0061538461,55.94023641025635,0.11509233979999993,0.18862892307692355,-10.955768717948725,0.07110158974358982,119.36257435897407,54.86552307692295,41.65589743589744,7,63.755829147436735,0.7897073907457755,0.8035508105183787,55.582435897435914,7.110158974358982,18.862892307692356,33.276529163076994,78.97073907457755,11.509233979999992,80.35508105183787
71,71,1,1992,0.3208087638250009,0.5550648499999989,246506.46,58.28642050000001,0.1006900830649998,0.20024550000000071,-10.575404499999976,0.07306230000000008,122.58621850000021,55.90983000000014,42.994,7,65.8107907480541,0.9274781597391552,0.8089161031065688,55.50648499999989,7.306230000000008,20.024550000000072,32.08087638250009,92.74781597391552,10.06900830649998,80.89161031065689
72,72,1,1993,0.3090685537400004,0.5698781500000001,251667.9675,56.255991000000016,0.11529396538000007,0.1949322500000003,-10.882701000000026,0.07635054999999992,120.36493599999993,55.55684500000001,42.9975,7,65.81616579612225,0.8325459076701777,0.8555017179744185,56.98781500000001,7.635054999999992,19.49322500000003,30.906855374000042,83.25459076701776,11.529396538000007,85.55017179744185
73,73,1,1994,0.3062343630899999,0.5528299500000016,250992.254,57.8772685000001,0.11188575994999997,0.1921651000000001,-10.282273000000004,0.07604935000000011,118.44516999999986,52.66491500000006,45.0615,7,68.98590842830896,0.7504997429768369,0.8494030096276793,55.282995000000156,7.604935000000011,19.21651000000001,30.62343630899999,75.04997429768369,11.188575994999997,84.94030096276794
74,74,1,1995,0.30251180612000045,0.5590457500000001,246624.0915,57.857951000000085,0.12326879606999998,0.2013737000000004,-10.119450000000008,0.08375444999999987,119.28197799999987,53.024669999999944,44.801,0,68.58585127923695,0.786262896915756,0.8099777959851179,55.90457500000001,8.375444999999987,20.13737000000004,30.251180612000045,78.62628969157561,12.326879606999999,80.99777959851178
