date,gname,longitude,latitude,value,attype
2017-02-28,Taliban,68.763192,36.332451,0.0,Unknown
2017-03-01,Khorasan Chapter of the Islamic State,66.994354,30.200819,0.0,Bombing/Explosion
2017-02-28,Khorasan Chapter of the Islamic State,70.44959300000001,34.417122,2.0,Assassination
2017-02-28,Taliban,68.639227,35.580172,2.0,Unknown
2017-02-28,Taliban,68.649852,35.581872,2.0,Unknown
2017-02-28,Taliban,64.266974,35.649155,32.0,Armed Assault
2017-02-28,New People's Army (NPA),126.002471,8.381583000000001,0.0,Facility/Infrastructure Attack
2017-02-28,Houthi extremists (Ansar Allah),44.646519,16.268784,4.0,Unknown
2017-02-28,Houthi extremists (Ansar Allah),44.646519,16.268784,4.0,Unknown
2017-02-28,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-02-28,Taliban,61.981391,32.677851000000004,6.0,Unknown
2017-02-28,Taliban,63.132542,34.990047,0,Unknown
2017-02-28,Islamic State of Iraq and the Levant (ISIL),44.218292,34.057114,3.0,Bombing/Explosion
2017-02-28,Islamic State of Iraq and the Levant (ISIL),43.697075,34.705948,8.0,Bombing/Explosion
2017-02-28,Islamic State of Iraq and the Levant (ISIL),43.683333000000005,34.6,0,Unknown
2017-02-28,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Bombing/Explosion
2017-02-28,Al-Shabaab,45.326115,2.059819,0.0,Assassination
2017-03-01,Taliban,69.14701099999999,34.516895,16.0,Bombing/Explosion
2017-03-01,Taliban,69.32814,34.513279,14.0,Bombing/Explosion
2017-02-28,Khorasan Chapter of the Islamic State,70.484844,34.453813000000004,0.0,Assassination
2017-03-01,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0,Unknown
2017-03-01,Taliban,70.23944399999999,34.704444,5.0,Hostage Taking (Kidnapping)
2017-03-01,Taliban,70.251944,34.711389000000004,5.0,Hostage Taking (Kidnapping)
2017-03-01,Taliban,70.211718,34.667253,4.0,Hostage Taking (Kidnapping)
2017-03-01,Taliban,70.235556,34.689167,4.0,Hostage Taking (Kidnapping)
2017-03-01,Taliban,70.211718,34.667253,4.0,Hostage Taking (Kidnapping)
2017-03-01,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Bombing/Explosion
2017-03-01,Islamic State of Iraq and the Levant (ISIL),43.093771000000004,36.488883,0,Unknown
2017-03-01,Islamic State of Iraq and the Levant (ISIL),43.158421000000004,36.434563,0,Unknown
2017-03-01,Islamic State of Iraq and the Levant (ISIL),43.042931,36.411910999999996,0.0,Unknown
2017-03-01,Islamic State of Iraq and the Levant (ISIL),44.198146,35.327313000000004,8.0,Unknown
2017-03-01,Islamic State of Iraq and the Levant (ISIL),44.198146,35.327313000000004,8.0,Unknown
2017-03-02,Al-Shabaab,40.369251,0.000134,0,Hostage Taking (Kidnapping)
2017-03-02,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-02,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-02,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-02,Al-Shabaab,45.791656,2.9356720000000003,3.0,Bombing/Explosion
2017-03-02,Islamic State of Iraq and the Levant (ISIL),43.458084,35.271023,0,Hostage Taking (Kidnapping)
2017-03-02,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-02,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-02,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-02,Maoists,83.14385899999999,19.924879,0.0,Bombing/Explosion
2017-03-03,Al-Shabaab,42.075706,0.515075,0,Unknown
2017-03-03,Khorasan Chapter of the Islamic State,70.667035,34.08218,2.0,Hostage Taking (Kidnapping)
2017-03-03,Boko Haram,13.141459,11.840929,3.0,Bombing/Explosion
2017-03-03,Kurdistan Workers' Party (PKK),41.616802,36.468059999999994,0.0,Unknown
2017-03-03,Taliban,63.404299,35.492018,0.0,Unknown
2017-03-03,Islamic State of Iraq and the Levant (ISIL),44.261542999999996,33.649971,1.0,Bombing/Explosion
2017-03-04,Islamic State of Iraq and the Levant (ISIL),42.469444,35.881389,0,Unknown
2017-03-04,Islamic State of Iraq and the Levant (ISIL),42.842224,36.508533,10.0,Bombing/Explosion
2017-03-04,Islamic State of Iraq and the Levant (ISIL),42.448875,36.376823,2.0,Bombing/Explosion
2017-03-04,Islamic State of Iraq and the Levant (ISIL),40.288158,33.036021999999996,0,Unknown
2017-03-04,Taliban,64.74583299999999,35.957778000000005,1.0,Assassination
2017-03-04,Al-Shabaab,49.179657,11.274796,0.0,Bombing/Explosion
2017-03-04,Al-Shabaab,43.84003,3.004912,0,Bombing/Explosion
2017-03-04,Taliban,65.742226,31.631083,0.0,Assassination
2017-03-04,Taliban,63.328087,35.58567,0.0,Armed Assault
2017-03-04,Islamic State of Iraq and the Levant (ISIL),37.707882,36.156528,9.0,Bombing/Explosion
2017-03-05,Taliban,68.847084,36.703552,6.0,Hostage Taking (Kidnapping)
2017-03-05,Taliban,65.703389,32.36822,21.0,Armed Assault
2017-03-05,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Armed Assault
2017-03-05,Sinai Province of the Islamic State,33.800865,31.126646,0,Hostage Taking (Kidnapping)
2017-03-05,Islamic State of Iraq and the Levant (ISIL),44.424649,34.466954,0.0,Bombing/Explosion
2017-03-05,Islamic State of Iraq and the Levant (ISIL),37.046921000000005,36.585438,8.0,Bombing/Explosion
2017-03-05,Islamic State of Iraq and the Levant (ISIL),44.038208000000004,33.31065,1.0,Bombing/Explosion
2017-03-05,Khorasan Chapter of the Islamic State,70.667035,34.08218,9.0,Bombing/Explosion
2017-03-05,Khorasan Chapter of the Islamic State,70.666667,34.108610999999996,8.0,Bombing/Explosion
2017-03-05,Khorasan Chapter of the Islamic State,70.69829,34.074979,8.0,Bombing/Explosion
2017-03-05,Khorasan Chapter of the Islamic State,70.69136,34.091049,8.0,Bombing/Explosion
2017-03-06,New People's Army (NPA),124.79794199999999,8.750112,0.0,Facility/Infrastructure Attack
2017-03-08,Al-Shabaab,45.326115,2.059819,1.0,Assassination
2017-03-06,Islamic State of Iraq and the Levant (ISIL),44.066032,34.689575,5.0,Unknown
2017-03-06,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Armed Assault
2017-03-06,Khorasan Chapter of the Islamic State,65.362895,36.001646,0,Hostage Taking (Kidnapping)
2017-03-06,Al-Shabaab,41.877171000000004,3.926858,0.0,Assassination
2017-03-06,Al-Shabaab,45.326115,2.059819,1.0,Armed Assault
2017-03-07,New People's Army (NPA),123.391038,7.822408,3.0,Armed Assault
2017-03-07,Khorasan Chapter of the Islamic State,70.44959300000001,34.417122,0.0,Assassination
2017-03-07,Khorasan Chapter of the Islamic State,76.89321600000001,23.292125,0.0,Bombing/Explosion
2017-03-06,Islamic State of Iraq and the Levant (ISIL),44.959305,34.078571000000004,1.0,Unknown
2017-03-05,Islamic State of Iraq and the Levant (ISIL),44.773241,33.927413,0.0,Unknown
2017-03-07,Islamic State of Iraq and the Levant (ISIL),40.283332,33.036390000000004,0.0,Bombing/Explosion
2017-03-07,Al-Shabaab,45.68372,2.7164509999999997,0.0,Facility/Infrastructure Attack
2017-03-07,Khorasan Chapter of the Islamic State,75.50825999999999,11.738499000000001,0.0,Bombing/Explosion
2017-03-07,Maoists,81.67260999999999,19.596543,0.0,Bombing/Explosion
2017-03-07,Islamic State of Iraq and the Levant (ISIL),44.428081,34.462703999999995,0,Hostage Taking (Kidnapping)
2017-03-08,New People's Army (NPA),125.21796699999999,6.784057000000001,4.0,Bombing/Explosion
2017-03-08,New People's Army (NPA),125.5972,9.469599,1.0,Armed Assault
2017-03-08,New People's Army (NPA),125.21796699999999,6.784057000000001,2.0,Armed Assault
2017-03-08,Khorasan Chapter of the Islamic State,69.14701099999999,34.516895,54.0,Bombing/Explosion
2017-03-08,New People's Army (NPA),117.45123600000001,8.628203,0.0,Facility/Infrastructure Attack
2017-03-07,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-08,Islamic State of Iraq and the Levant (ISIL),44.361488,33.673248,1.0,Bombing/Explosion
2017-03-08,Sinai Province of the Islamic State,33.800865,31.126646,1.0,Bombing/Explosion
2017-03-08,Al-Shabaab,40.900641,-2.269558,1.0,Bombing/Explosion
2017-03-08,Al-Shabaab,40.900641,-2.269558,0.0,Bombing/Explosion
2017-03-08,Al-Shabaab,47.429031,6.774396,1.0,Assassination
2017-03-08,Al-Shabaab,45.207493,2.082062,1.0,Assassination
2017-03-08,Al-Shabaab,42.544344,3.801313,1.0,Assassination
2017-03-08,Maoists,80.501115,19.857620999999998,0.0,Bombing/Explosion
2017-03-08,Islamic State of Iraq and the Levant (ISIL),43.515133,34.834415,10.0,Bombing/Explosion
2017-03-08,Islamic State of Iraq and the Levant (ISIL),43.515133,34.834415,10.0,Bombing/Explosion
2017-03-08,Islamic State of Iraq and the Levant (ISIL),43.515133,34.834415,10.0,Bombing/Explosion
2017-03-08,Al-Shabaab,45.689459,2.733352,0,Hostage Taking (Kidnapping)
2017-03-09,Khorasan Chapter of the Islamic State,65.46034,35.966537,0.0,Facility/Infrastructure Attack
2017-03-09,Khorasan Chapter of the Islamic State,65.480646,35.968340000000005,0.0,Facility/Infrastructure Attack
2017-03-09,Sinai Province of the Islamic State,33.800865,31.126646,3.0,Bombing/Explosion
2017-03-09,Al-Shabaab,42.311405,2.330246,0,Armed Assault
2017-03-09,Al-Shabaab,45.326115,2.059819,1.0,Armed Assault
2017-03-09,Taliban,68.089484,33.191181,0.0,Armed Assault
2017-03-09,Kurdistan Workers' Party (PKK),44.603199,37.717732,1.0,Assassination
2017-03-09,Houthi extremists (Ansar Allah),44.224837,13.426763000000001,0,Hostage Taking (Kidnapping)
2017-03-09,Islamic State of Iraq and the Levant (ISIL),44.081769,33.297610999999996,0.0,Bombing/Explosion
2017-03-09,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0,Armed Assault
2017-03-10,Islamic State of Iraq and the Levant (ISIL),40.288158,33.036021999999996,0,Bombing/Explosion
2017-03-10,Khorasan Chapter of the Islamic State,70.667035,34.08218,3.0,Hostage Taking (Kidnapping)
2017-03-11,Al-Shabaab,44.692715,1.7046,0,Armed Assault
2017-03-10,Islamic State of Iraq and the Levant (ISIL),39.967896,33.668545,9.0,Unknown
2017-03-10,Houthi extremists (Ansar Allah),43.21091,13.323393,2.0,Bombing/Explosion
2017-03-11,Islamic State of Iraq and the Levant (ISIL),43.237359999999995,35.492627,15.0,Armed Assault
2017-03-11,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,11.0,Unknown
2017-03-11,Taliban,67.116667,32.015556,8.0,Armed Assault
2017-03-11,Taliban,69.928467,33.335258,1.0,Bombing/Explosion
2017-03-11,Al-Shabaab,45.18074,1.950162,4.0,Armed Assault
2017-03-11,Al-Shabaab,45.326115,2.059819,0,Bombing/Explosion
2017-03-11,New People's Army (NPA),125.85058899999999,7.310036,0.0,Bombing/Explosion
2017-03-11,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Armed Assault
2017-03-11,Taliban,62.06775699999999,32.492952,1.0,Armed Assault
2017-03-11,Houthi extremists (Ansar Allah),43.275402,13.32022,5.0,Bombing/Explosion
2017-03-11,Islamic State of Iraq and the Levant (ISIL),43.551613,35.064873,4.0,Unknown
2017-03-11,Maoists,83.270526,19.590489,0.0,Facility/Infrastructure Attack
2017-03-12,New People's Army (NPA),123.29663899999998,7.682236,1.0,Unknown
2017-03-12,New People's Army (NPA),120.9834,17.568938,0.0,Hostage Taking (Barricade Incident)
2017-03-12,Islamic State of Iraq and the Levant (ISIL),42.411853,36.289417,18.0,Bombing/Explosion
2017-03-11,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Armed Assault
2017-03-12,Islamic State of Iraq and the Levant (ISIL),40.044459,33.039266999999995,2.0,Armed Assault
2017-03-13,New People's Army (NPA),125.101076,6.949902000000001,0.0,Hijacking
2017-03-13,New People's Army (NPA),121.005421,17.582784,0.0,Bombing/Explosion
2017-03-13,Khorasan Chapter of the Islamic State,69.14701099999999,34.516895,1.0,Bombing/Explosion
2017-03-13,Khorasan Chapter of the Islamic State,70.458763,34.335648,0.0,Bombing/Explosion
2017-03-13,Al-Shabaab,45.326115,2.059819,1.0,Bombing/Explosion
2017-03-13,Al-Shabaab,45.326115,2.059819,8.0,Bombing/Explosion
2017-03-11,Taliban,70.787515,34.195840999999994,11.0,Unknown
2017-03-13,Taliban,69.14701099999999,34.516895,2.0,Armed Assault
2017-03-14,New People's Army (NPA),125.328624,7.9177800000000005,0.0,Facility/Infrastructure Attack
2017-03-13,Islamic State of Iraq and the Levant (ISIL),38.293671,34.558525,1.0,Bombing/Explosion
2017-03-13,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,15.0,Unknown
2017-03-13,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,4.0,Bombing/Explosion
2017-03-13,Taliban,67.624498,32.740789,3.0,Bombing/Explosion
2017-03-14,Kurdistan Workers' Party (PKK),41.616802,36.468059999999994,0.0,Unknown
2017-03-14,Islamic State of Iraq and the Levant (ISIL),44.537865000000004,34.275065999999995,1.0,Bombing/Explosion
2017-03-12,Taliban,66.05010899999999,32.845727000000004,5.0,Bombing/Explosion
2017-03-13,Taliban,64.864446,36.238279999999996,4.0,Unknown
2017-03-13,Taliban,65.000854,36.507414000000004,4.0,Unknown
2017-03-14,Taliban,68.598741,33.503654,8.0,Armed Assault
2017-03-14,Houthi extremists (Ansar Allah),45.855728000000006,15.00141,0,Unknown
2017-03-15,Khorasan Chapter of the Islamic State,65.649836,36.067896999999995,3.0,Assassination
2017-03-15,New People's Army (NPA),125.57143,9.448709,0.0,Armed Assault
2017-03-15,New People's Army (NPA),125.57143,9.448709,0.0,Armed Assault
2017-03-15,New People's Army (NPA),125.57143,9.448709,0.0,Armed Assault
2017-03-13,Islamic State of Iraq and the Levant (ISIL),43.766921999999994,35.324825,3.0,Hostage Taking (Kidnapping)
2017-03-12,Islamic State of Iraq and the Levant (ISIL),42.964626,36.407394000000004,2.0,Bombing/Explosion
2017-03-15,Islamic State of Iraq and the Levant (ISIL),42.528929,34.266661,1.0,Bombing/Explosion
2017-03-15,Islamic State of Iraq and the Levant (ISIL),42.528929,34.266661,1.0,Bombing/Explosion
2017-03-15,Islamic State of Iraq and the Levant (ISIL),36.292084,33.515244,32.0,Bombing/Explosion
2017-03-15,Islamic State of Iraq and the Levant (ISIL),36.292084,33.515244,1.0,Bombing/Explosion
2017-03-13,Taliban,63.197323,34.370913,0.0,Hostage Taking (Kidnapping)
2017-03-14,Al-Shabaab,41.877171000000004,3.926858,0.0,Bombing/Explosion
2017-03-15,Islamic State of Iraq and the Levant (ISIL),43.668377,34.621521,8.0,Bombing/Explosion
2017-03-14,Maoists,80.714386,19.087020000000003,1.0,Armed Assault
2017-03-15,Boko Haram,13.150967000000001,11.831097999999999,6.0,Bombing/Explosion
2017-03-15,Boko Haram,12.825628,12.115105,5.0,Armed Assault
2017-03-15,Kurdistan Workers' Party (PKK),40.548766,37.541288,2.0,Bombing/Explosion
2017-03-15,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,5.0,Bombing/Explosion
2017-03-15,Khorasan Chapter of the Islamic State,65.362895,36.001646,0.0,Facility/Infrastructure Attack
2017-03-16,Taliban,64.369652,31.60063,0.0,Bombing/Explosion
2017-03-16,New People's Army (NPA),125.09146899999999,7.020898,0.0,Hostage Taking (Barricade Incident)
2017-03-16,Islamic State of Iraq and the Levant (ISIL),42.632342,33.656116,0.0,Bombing/Explosion
2017-03-16,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0,Unknown
2017-03-16,Islamic State of Iraq and the Levant (ISIL),44.254719,33.07835,0.0,Bombing/Explosion
2017-03-17,Taliban,69.989929,33.45715,5.0,Bombing/Explosion
2017-03-17,Taliban,70.362976,34.475151000000004,2.0,Assassination
2017-03-17,Houthi extremists (Ansar Allah),45.081879,15.416982999999998,16.0,Bombing/Explosion
2017-03-17,Houthi extremists (Ansar Allah),45.081879,15.416982999999998,16.0,Bombing/Explosion
2017-03-17,New People's Army (NPA),122.944672,10.206949,1.0,Armed Assault
2017-03-17,Islamic State of Iraq and the Levant (ISIL),43.24892,35.610634000000005,0,Bombing/Explosion
2017-03-17,Islamic State of Iraq and the Levant (ISIL),43.24268,35.595943,0,Bombing/Explosion
2017-03-17,Khorasan Chapter of the Islamic State,77.966303,27.069611,0.0,Facility/Infrastructure Attack
2017-03-17,Islamic State of Iraq and the Levant (ISIL),44.261542999999996,33.649971,1.0,Assassination
2017-03-18,Taliban,65.67716,32.372482,1.0,Bombing/Explosion
2017-03-18,Al-Shabaab,44.552719,1.9130909999999999,3.0,Armed Assault
2017-03-18,Al-Shabaab,45.271373,1.999607,0.0,Unknown
2017-03-18,New People's Army (NPA),123.167483,13.654084,1.0,Armed Assault
2017-03-18,Khorasan Chapter of the Islamic State,77.990667,27.159083000000003,0.0,Bombing/Explosion
2017-03-18,Khorasan Chapter of the Islamic State,77.98673199999999,27.15597,0.0,Bombing/Explosion
2017-03-18,Boko Haram,13.310012,11.889908,7.0,Bombing/Explosion
2017-03-19,Taliban,65.86361099999999,32.708333,28.0,Hostage Taking (Kidnapping)
2017-03-19,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-19,Maoists,81.071923,20.310826000000002,0.0,Bombing/Explosion
2017-03-19,Maoists,83.418876,19.630275,1.0,Hostage Taking (Kidnapping)
2017-03-19,Al-Shabaab,45.500640999999995,2.7772639999999997,2.0,Assassination
2017-03-19,Al-Shabaab,43.64658,3.115641,0.0,Assassination
2017-03-19,Taliban,65.350536,36.187668,1.0,Bombing/Explosion
2017-03-19,Houthi extremists (Ansar Allah),44.618122,17.345785,20.0,Unknown
2017-03-19,Taliban,62.168856999999996,32.222282,0,Hostage Taking (Kidnapping)
2017-03-20,New People's Army (NPA),125.099395,7.730071000000001,0.0,Armed Assault
2017-03-20,New People's Army (NPA),125.06471,8.196758,0.0,Facility/Infrastructure Attack
2017-03-20,New People's Army (NPA),125.10098700000002,8.822198,0.0,Armed Assault
2017-03-20,New People's Army (NPA),124.781605,8.744462,0.0,Armed Assault
2017-03-19,Taliban,69.20182700000001,33.022420000000004,4.0,Unknown
2017-03-20,Al-Shabaab,44.832062,1.978939,1.0,Assassination
2017-03-20,Al-Shabaab,45.326115,2.059819,0,Armed Assault
2017-03-20,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,27.0,Bombing/Explosion
2017-03-19,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,9.0,Bombing/Explosion
2017-03-19,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,8.0,Bombing/Explosion
2017-03-20,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Bombing/Explosion
2017-03-20,Al-Shabaab,43.796963,3.037389,0,Armed Assault
2017-03-20,New People's Army (NPA),122.847903,10.028978,1.0,Armed Assault
2017-03-20,New People's Army (NPA),124.108599,6.509646,7.0,Armed Assault
2017-03-20,Taliban,69.5825,37.339166999999996,0,Armed Assault
2017-03-20,Houthi extremists (Ansar Allah),44.195910999999995,13.355410000000001,7.0,Unknown
2017-03-20,Houthi extremists (Ansar Allah),44.195910999999995,13.355410000000001,7.0,Unknown
2017-03-20,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,6.0,Hostage Taking (Kidnapping)
2017-03-20,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Bombing/Explosion
2017-03-21,New People's Army (NPA),125.79611100000001,8.338611,1.0,Unknown
2017-03-20,Taliban,64.576431,31.825871000000003,7.0,Bombing/Explosion
2017-03-21,Al-Shabaab,45.326115,2.059819,8.0,Bombing/Explosion
2017-03-21,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0,Bombing/Explosion
2017-03-21,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,6.0,Bombing/Explosion
2017-03-21,Islamic State of Iraq and the Levant (ISIL),43.728868,35.010071999999994,5.0,Bombing/Explosion
2017-03-20,Taliban,68.238534,34.351349,8.0,Bombing/Explosion
2017-03-22,Sinai Province of the Islamic State,33.812419,31.099057000000002,5.0,Bombing/Explosion
2017-03-21,Al-Shabaab,42.280334,2.349308,1.0,Armed Assault
2017-03-22,Kurdistan Workers' Party (PKK),43.671189,37.293709,1.0,Armed Assault
2017-03-22,Maoists,80.719605,19.03013,1.0,Armed Assault
2017-03-22,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,3.0,Bombing/Explosion
2017-03-22,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,2.0,Bombing/Explosion
2017-03-22,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,1.0,Bombing/Explosion
2017-03-22,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-22,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-03-17,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,230.0,Hostage Taking (Barricade Incident)
2017-03-22,New People's Army (NPA),125.39606200000001,9.681835000000001,0.0,Unknown
2017-03-22,Kurdistan Workers' Party (PKK),36.34981,36.401849,1.0,Armed Assault
2017-03-24,Sinai Province of the Islamic State,33.800865,31.126646,2.0,Armed Assault
2017-03-22,Sinai Province of the Islamic State,33.812419,31.099057000000002,5.0,Bombing/Explosion
2017-03-23,New People's Army (NPA),125.10396599999999,7.255078999999999,0,Hostage Taking (Kidnapping)
2017-03-23,Houthi extremists (Ansar Allah),43.526192,17.651777,1.0,Bombing/Explosion
2017-03-23,Al-Shabaab,44.028706,1.114228,10.0,Armed Assault
2017-03-23,Taliban,68.89645300000001,36.611544,9.0,Armed Assault
2017-03-23,Taliban,69.5825,37.339166999999996,3.0,Armed Assault
2017-03-23,Islamic State of Iraq and the Levant (ISIL),43.722516,35.015846,5.0,Bombing/Explosion
2017-03-23,New People's Army (NPA),125.488951,8.068792,3.0,Armed Assault
2017-03-24,Khorasan Chapter of the Islamic State,65.362895,36.001646,3.0,Hostage Taking (Kidnapping)
2017-03-24,Al-Shabaab,45.326115,2.059819,0.0,Assassination
2017-03-24,Al-Shabaab,45.326115,2.059819,3.0,Bombing/Explosion
2017-03-27,New People's Army (NPA),121.765294,16.289944000000002,0.0,Facility/Infrastructure Attack
2017-03-23,Taliban,69.5825,37.339166999999996,2.0,Armed Assault
2017-03-24,New People's Army (NPA),124.981569,6.4557709999999995,0.0,Armed Assault
2017-03-24,Boko Haram,12.420536,10.826273,0.0,Facility/Infrastructure Attack
2017-03-24,Boko Haram,13.211889000000001,11.575201,0,Hostage Taking (Kidnapping)
2017-03-25,Taliban,62.151667,32.493611,16.0,Armed Assault
2017-03-25,Al-Shabaab,45.326115,2.059819,3.0,Assassination
2017-03-25,Islamic State of Iraq and the Levant (ISIL),44.620763000000004,34.880964,0.0,Unknown
2017-03-25,Islamic State of Iraq and the Levant (ISIL),44.620763000000004,34.880964,0.0,Unknown
2017-03-25,Islamic State of Iraq and the Levant (ISIL),44.620763000000004,34.880964,0.0,Unknown
2017-03-25,Sinai Province of the Islamic State,33.800865,31.126646,1.0,Armed Assault
2017-03-25,Taliban,70.460449,34.450346,4.0,Armed Assault
2017-03-25,New People's Army (NPA),125.822074,7.927639,2.0,Unknown
2017-03-25,New People's Army (NPA),126.125427,7.316422,0.0,Facility/Infrastructure Attack
2017-03-25,Islamic State of Iraq and the Levant (ISIL),43.766921999999994,35.324825,1.0,Bombing/Explosion
2017-03-25,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Bombing/Explosion
2017-03-26,New People's Army (NPA),121.691519,17.892727999999998,0.0,Facility/Infrastructure Attack
2017-03-26,Islamic State of Iraq and the Levant (ISIL),45.05196,34.100722999999995,3.0,Hostage Taking (Kidnapping)
2017-03-26,Islamic State of Iraq and the Levant (ISIL),42.485579,36.455412,5.0,Bombing/Explosion
2017-03-26,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,4.0,Bombing/Explosion
2017-03-26,Islamic State of Iraq and the Levant (ISIL),43.259367,35.394318,49.0,Unknown
2017-03-27,Taliban,69.2225,34.977778,0.0,Bombing/Explosion
2017-03-26,New People's Army (NPA),125.22153,7.887759,0.0,Facility/Infrastructure Attack
2017-03-26,Taliban,70.38573199999999,37.318238,2.0,Unknown
2017-03-26,Sinai Province of the Islamic State,34.241279999999996,31.250196000000003,8.0,Unknown
2017-03-26,Islamic State of Iraq and the Levant (ISIL),43.668377,34.621521,12.0,Bombing/Explosion
2017-03-27,New People's Army (NPA),125.045419,8.076887,0.0,Facility/Infrastructure Attack
2017-03-27,Al-Shabaab,43.003516,2.86732,11.0,Armed Assault
2017-03-28,Taliban,65.564515,31.980760999999998,38.0,Armed Assault
2017-03-27,Sinai Province of the Islamic State,34.117065000000004,31.212225,1.0,Armed Assault
2017-03-27,Islamic State of Iraq and the Levant (ISIL),43.294391999999995,35.676876,1.0,Bombing/Explosion
2017-03-27,New People's Army (NPA),126.157312,8.458153,0.0,Armed Assault
2017-03-27,Al-Shabaab,45.256805,4.056336,2.0,Hostage Taking (Kidnapping)
2017-03-28,Al-Shabaab,46.483715000000004,4.975087,0,Armed Assault
2017-03-28,Taliban,63.328087,35.58567,1.0,Armed Assault
2017-03-28,Taliban,63.328087,35.58567,1.0,Armed Assault
2017-03-28,Taliban,63.328087,35.58567,0.0,Armed Assault
2017-03-27,Al-Shabaab,45.326115,2.059819,3.0,Bombing/Explosion
2017-03-28,Taliban,65.703159,31.632052,0,Unknown
2017-03-28,New People's Army (NPA),120.45056299999999,17.080789000000003,0.0,Bombing/Explosion
2017-03-28,Islamic State of Iraq and the Levant (ISIL),41.861473,36.319386,4.0,Bombing/Explosion
2017-03-27,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,1.0,Assassination
2017-03-28,Al-Shabaab,45.326115,2.059819,1.0,Armed Assault
2017-03-28,Boko Haram,13.151372,11.582737,0,Hostage Taking (Kidnapping)
2017-03-28,Boko Haram,13.161910999999998,11.571121,0,Hostage Taking (Kidnapping)
2017-03-28,Boko Haram,13.161910999999998,11.571121,0,Hostage Taking (Kidnapping)
2017-03-28,Islamic State of Iraq and the Levant (ISIL),41.863909,36.322256,36.0,Bombing/Explosion
2017-03-28,New People's Army (NPA),125.29048,6.10179,0.0,Unknown
2017-03-29,Houthi extremists (Ansar Allah),45.881134,15.113845999999999,12.0,Bombing/Explosion
2017-03-29,Islamic State of Iraq and the Levant (ISIL),42.874607,36.388819,151.0,Unknown
2017-03-29,Islamic State of Iraq and the Levant (ISIL),44.457189,34.471866999999996,0,Bombing/Explosion
2017-03-29,Taliban,64.905955,34.099578,0.0,Facility/Infrastructure Attack
2017-03-29,Houthi extremists (Ansar Allah),44.024105,13.586484,3.0,Bombing/Explosion
2017-03-29,Kurdistan Workers' Party (PKK),27.174709000000004,38.385479,1.0,Bombing/Explosion
2017-03-29,Kurdistan Workers' Party (PKK),27.174709000000004,38.385479,0.0,Bombing/Explosion
2017-03-29,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,16.0,Bombing/Explosion
2017-03-29,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,3.0,Bombing/Explosion
